"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146C-DG-4","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"1110017D15Rik",6.35950996482137,6.26429296080012,6.00789542020775,6.55660026959543,6.36982946320942,6.28191242352993,6.32267765226755,6.00789542020775,6.24981130519207,6.00789542020775,6.38796692754587,6.08447467824077,6.35556973800841,6.00789542020775
"1110032A03Rik",6.91789241591246,7.0727903949958,6.85439481466697,6.84839564375789,6.57794962724873,7.03467892956265,6.77153570530918,6.53968228213843,6.83550412089419,6.38938656197437,6.68586373881338,6.6253773268936,6.51544940769558,7.26222996350496
"1110032F04Rik",6.65660194161028,6.54932977785555,6.00789542020775,6.53531521604793,6.6053910098134,6.68498701025688,6.77153570530918,6.53968228213843,6.86834774327313,6.00789542020775,6.48117479128358,6.76134702966575,6.40185055566105,6.95542563402716
"1110034G24Rik",6.76077861661426,6.54932977785555,6.73255067918642,6.46528419047659,6.6053910098134,6.6170033867474,7.0543977364786,6.58175750739813,6.59705786650195,6.00789542020775,6.65043866742626,6.6479767133138,6.40185055566105,7.29451391385201
"1110037F02Rik",7.64881484538459,7.83094812010298,8.27689334488981,8.2051890923492,8.07745989620588,7.96279547407768,7.89094333276325,7.8659030740037,7.96563355492211,7.66807499050194,8.02540895562011,7.84445948638593,8.02101608329099,7.77566486313798
"1110038F14Rik",7.24092697326454,7.33156678600194,6.95929968566439,7.15355512981628,7.11372928647374,7.13669832194555,6.88636680389375,6.58175750739813,7.25070743244972,6.92933703519492,7.06936767117761,7.25485225307438,7.16912985236443,6.8583398139827
"1110051M20Rik",7.95785717648735,8.31500532158141,7.90651683227322,7.88615279027178,8.11158464762595,7.96567709799731,7.93066001809525,7.88547877027112,8.24643714280826,8.46064039692487,7.94020376205176,8.03855887965115,7.94244794419663,8.6235187189267
"1110059E24Rik",6.76948856491207,7.35306459515474,6.99147485759232,6.74974018223284,6.95110765740421,7.15463749718981,7.03232398509706,7.11501637563724,6.83550412089419,6.66489236855905,7.07630027470533,7.04914592248437,7.0994136084436,6.61353816032173
"1110059G10Rik",6.88155350505695,6.8094150681648,6.92583247246299,6.70276203625294,6.57794962724873,6.81155235748492,7.0543977364786,6.65739326680745,6.83550412089419,6.38938656197437,6.59968865167214,6.64352513749976,6.84959408947815,6.95542563402716
"1110065P20Rik",7.39737150747432,7.27579387146013,7.10948470699337,6.9702846212344,7.04349711113143,7.23420841364624,7.03232398509706,7.11501637563724,7.2295706866236,7.29060391929491,7.18070395872913,6.9271447004617,7.1279228553445,7.64436342667929
"1190002N15Rik",8.13825037486235,7.12772497976106,7.79415595379858,9.06674884549559,8.86703102129429,7.40482345752484,7.95005616391339,7.55228577354316,8.093512072358,8.44132885341767,8.30018586757441,7.35403312123676,7.71710971076495,6.8583398139827
"1190005I06Rik",6.37842844571484,6.18931499394586,6.00789542020775,6.22421200453504,6.00789542020775,6.30797616612018,6.00789542020775,6.31607754473868,6.42593309497704,6.76440542676067,6.29154683176058,6.40460856867419,6.46232928715816,6.53334820788485
"1190007I07Rik",6.66680647012941,6.90124965885801,6.4545480869391,6.34944426856938,6.76883723198351,6.65195155189967,6.67111919392518,6.72462801612751,6.68666108566118,6.00789542020775,6.67427906537973,6.727007784911,6.76719391934233,6.31237987949272
"1300017J02Rik",6.00789542020775,6.32171137549819,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.21036268706595,6.00789542020775,6.00789542020775
"1500009C09Rik",7.78135679434728,7.85869948742398,7.74921379454755,7.17183733766008,7.59031324971044,7.77644991651791,7.48738095660482,7.53937595615151,7.73201488645711,7.73736475686674,7.30263652548871,7.82704387313486,7.56577941184136,7.8558881085987
"1500009L16Rik",6.70603446358281,6.60570649132144,6.58301153406667,6.57705343466464,6.48575824577318,6.68498701025688,6.39304379317689,6.44291004308503,6.59705786650195,6.76440542676067,6.34330126965327,6.77242161001443,6.35556973800841,6.8583398139827
"1500011B03Rik",7.79656569562716,8.08416284692359,7.89301679724877,7.60863601736374,7.87823021808754,7.76296267911663,7.75227509982131,7.57767521394491,8.07306613259596,7.66807499050194,7.90508943095442,7.87375463264926,7.64604314204462,7.81643302232102
"1500011K16Rik",6.98603248104992,6.99905459290031,6.89092431100417,6.68632122079993,6.82826931406447,7.06780533812249,7.11755531469406,6.78565099650534,7.11643858367804,6.66489236855905,6.7916922592231,7.02555882654113,6.98370313565371,6.99996897128358
"1500015O10Rik",6.17396694109869,6.54932977785555,6.00789542020775,6.00789542020775,6.36982946320942,6.18135510461178,6.23070037425295,6.00789542020775,6.42593309497704,6.00789542020775,6.34330126965327,6.00789542020775,6.00789542020775,6.00789542020775
"1520401A03Rik",6.12535811755273,6.00789542020775,6.37306839320552,6.00789542020775,6.18921801653438,6.22027544223045,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1600002H07Rik",6.82763952791353,7.04402905024431,7.08140327400037,6.57705343466464,6.98302557284596,6.79352326737625,6.63378946340897,7.09525528623264,6.76507682512673,6.54585647888108,6.83915107129232,7.00947470546205,6.75619173819279,6.99996897128358
"1600002K03Rik",6.54324894314281,6.74824985961397,6.26645540067602,6.63422194747801,6.45059671180307,6.2530571528921,6.63378946340897,6.31607754473868,6.54633923271521,6.66489236855905,6.48117479128358,6.23741803334926,6.13957646322335,6.00789542020775
"1600012H06Rik",6.83558075707183,7.15402495680904,7.37433207290502,7.15355512981628,7.22825226610137,7.05470177298748,6.83116793796841,6.53968228213843,6.93014613180939,6.66489236855905,7.12995225200081,7.14945561381289,7.05491906487841,6.61353816032173
"1600014C10Rik",7.38446800682896,7.50189708111144,7.23861275649181,7.20739598107018,7.27515574867592,7.40944616269872,7.26792058607565,7.17191876179604,7.38758638931494,6.92933703519492,7.07630027470533,7.19475808927969,7.14874966199629,7.71181844405104
"1700001C19Rik",6.17396694109869,6.26429296080012,6.5229678237222,6.31352806319229,6.18921801653438,6.33192278681634,6.45219049937617,6.00789542020775,6.00789542020775,6.54585647888108,6.29154683176058,6.4527137921168,6.6479597614516,6.00789542020775
"1700001K19Rik",6.35950996482137,6.78960827323097,6.4545480869391,6.70276203625294,6.51842284460409,6.39483591937061,6.39304379317689,6.44291004308503,6.42593309497704,6.00789542020775,6.71940662189629,6.49596863286977,6.60722436678832,6.8048112679059
"1700001L19Rik",6.57975068874801,6.18931499394586,6.63708515736438,6.63422194747801,6.45059671180307,6.62888493105542,6.23070037425295,6.58175750739813,6.68666108566118,6.38938656197437,6.63815747004025,6.51333549004296,6.37944727411264,6.68380894652368
"1700001O22Rik",6.41357267904145,6.00789542020775,6.68662015836773,6.53531521604793,6.18921801653438,6.57979086952954,6.23070037425295,6.31607754473868,6.42593309497704,6.38938656197437,6.38796692754587,6.26158293657639,6.13957646322335,7.04231822281836
"1700001P01Rik",6.00789542020775,6.26429296080012,6.00789542020775,6.00789542020775,6.00789542020775,6.28191242352993,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.18746547755066,6.35800710301154,6.00789542020775,6.00789542020775
"1700003E16Rik",6.88895611524435,7.21678608594231,7.2141234195271,6.93561411553645,6.86538280319681,7.16641198712603,7.09698281566775,7.20806147802347,7.04137815769099,7.18488127009796,6.98165430376925,6.97073477227363,7.01607457991041,6.61353816032173
"1700003F12Rik",6.59138613173927,6.37002228159408,6.58301153406667,6.00789542020775,6.18921801653438,6.37508873651946,6.50414756771599,6.62081242803597,6.49004726141346,6.00789542020775,6.34330126965327,6.34960914074176,6.23581576096056,6.00789542020775
"1700006E09Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.38186987805531,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.14050347117459,6.00789542020775,6.00789542020775
"1700007G11Rik",6.17396694109869,6.00789542020775,6.00789542020775,6.00789542020775,6.18921801653438,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700007K13Rik",6.27026085800674,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700008O03Rik",6.00789542020775,6.18931499394586,6.00789542020775,6.34944426856938,6.00789542020775,6.2530571528921,6.32267765226755,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.08447467824077,6.48072398473455,6.00789542020775
"1700010I14Rik",6.2426267110868,6.00789542020775,6.37306839320552,6.00789542020775,6.45059671180307,6.00789542020775,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.2277521149064,6.14050347117459,6.00789542020775,6.00789542020775
"1700011E24Rik",6.27026085800674,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.28361846350559,6.00789542020775,6.00789542020775
"1700011H14Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.36634471613392,6.00789542020775,6.00789542020775,6.00789542020775
"1700011M02Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.31367573458484,6.00789542020775,6.00789542020775
"1700013D24Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.53968228213843,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700013F07Rik",6.00789542020775,6.00789542020775,6.37306839320552,6.00789542020775,6.45059671180307,6.00789542020775,6.23070037425295,6.65739326680745,6.00789542020775,6.00789542020775,6.26168243902759,6.00789542020775,6.19405600790964,6.00789542020775
"1700014D04Rik",6.31816009565364,6.00789542020775,6.00789542020775,6.00789542020775,6.32154406374198,6.13058685540002,6.23070037425295,6.00789542020775,6.24981130519207,6.00789542020775,6.26168243902759,6.00789542020775,6.00789542020775,6.00789542020775
"1700015E13Rik",6.27026085800674,6.00789542020775,6.00789542020775,6.00789542020775,6.18921801653438,6.33192278681634,6.23070037425295,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.08447467824077,6.00789542020775,6.31237987949272
"1700016D06Rik",6.2426267110868,6.78960827323097,6.00789542020775,6.63422194747801,6.45059671180307,6.46518634867985,6.63378946340897,6.53968228213843,6.42593309497704,6.00789542020775,6.74085160948889,6.59217960814536,6.48072398473455,6.43770976266223
"1700016K19Rik",6.17396694109869,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.41360136698365,6.39304379317689,6.00789542020775,6.00789542020775,6.00789542020775,6.18746547755066,6.00789542020775,6.51544940769558,6.00789542020775
"1700017B05Rik",7.04911386296434,6.65695631224799,6.58301153406667,7.15355512981628,7.19156514977864,7.04140349331975,7.30220845210551,6.86841145953551,6.86834774327313,7.00047654187876,7.0192751675582,7.21880293930886,6.94141908179455,7.38574090942361
"1700019A02Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.18135510461178,6.00789542020775,6.00789542020775,6.49004726141346,6.00789542020775,6.00789542020775,6.17905155970612,6.00789542020775,6.00789542020775
"1700019B03Rik",6.21123463084131,6.00789542020775,6.00789542020775,6.00789542020775,6.18921801653438,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.29154683176058,6.00789542020775,6.35556973800841,6.00789542020775
"1700019D03Rik",6.73396548085892,7.01430504953198,6.63708515736438,6.7187945202419,6.7262202692449,6.5258025248937,6.80196716581032,6.81428168497208,6.59705786650195,7.0661747594369,6.70841772452093,7.02289863695931,6.80956002973399,6.31237987949272
"1700019O17Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.21036268706595,6.00789542020775,6.00789542020775
"1700020A23Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.53531521604793,6.00789542020775,6.00789542020775,6.00789542020775,6.38498361370742,6.00789542020775,6.00789542020775,6.00789542020775,6.21036268706595,6.00789542020775,6.00789542020775
"1700020D05Rik",6.12535811755273,6.32171137549819,6.63708515736438,6.31352806319229,6.00789542020775,6.51135900822097,6.39304379317689,6.75581685343002,6.42593309497704,6.00789542020775,6.40839823510773,6.5773259334227,6.62112185528049,6.31237987949272
"1700020L24Rik",6.00789542020775,6.00789542020775,6.26645540067602,6.31352806319229,6.00789542020775,6.22027544223045,6.32267765226755,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.14050347117459,6.00789542020775,6.00789542020775
"1700020N01Rik",6.00789542020775,6.00789542020775,6.37306839320552,6.34944426856938,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700021F05Rik",6.83558075707183,6.78960827323097,6.63708515736438,6.94733292505112,6.82826931406447,6.90361755087528,6.59393047198009,6.75581685343002,7.04137815769099,6.66489236855905,6.81104684270974,6.9419319999431,6.86883977189964,7.41448628355017
"1700022I11Rik",6.00789542020775,6.26429296080012,6.00789542020775,6.00789542020775,6.00789542020775,6.18135510461178,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.31852034931344,6.45915576778536,6.00789542020775,6.00789542020775
"1700023F06Rik",6.33949148414031,6.26429296080012,6.00789542020775,6.00789542020775,6.00789542020775,6.33192278681634,6.00789542020775,6.00789542020775,6.59705786650195,6.00789542020775,6.40839823510773,6.37421490808224,6.00789542020775,6.8048112679059
"1700024P16Rik",6.29522346687915,6.18931499394586,6.00789542020775,6.00789542020775,6.26415608346729,6.00789542020775,6.23070037425295,6.00789542020775,6.24981130519207,6.00789542020775,6.00789542020775,6.00789542020775,6.23581576096056,6.00789542020775
"1700025G04Rik",8.6233541738447,8.1012677256578,8.39259245030086,8.73562163337614,8.62979729812209,8.7455210161699,8.33052881324845,8.51158195495644,8.39962183315264,8.65668794149005,8.68519153414355,8.34960893736512,8.58915681193591,8.08586812555704
"1700027J19Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.13491157999603,6.00789542020775,6.00789542020775,6.43770976266223
"1700028J19Rik",6.27026085800674,6.00789542020775,6.00789542020775,6.00789542020775,6.4122868113539,6.00789542020775,6.32267765226755,6.31607754473868,6.34961770516126,6.00789542020775,6.29154683176058,6.00789542020775,6.00789542020775,6.00789542020775
"1700028K03Rik",6.27026085800674,6.00789542020775,6.26645540067602,6.00789542020775,6.00789542020775,6.13058685540002,6.00789542020775,6.00789542020775,6.00789542020775,6.66489236855905,6.00789542020775,6.22431671605636,6.00789542020775,6.00789542020775
"1700028P14Rik",6.31816009565364,6.18931499394586,6.00789542020775,6.00789542020775,6.32154406374198,6.22027544223045,6.59393047198009,6.00789542020775,6.00789542020775,6.00789542020775,6.13491157999603,6.27283246071617,6.37944727411264,6.00789542020775
"1700029F12Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.18135510461178,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26168243902759,6.00789542020775,6.00789542020775,6.00789542020775
"1700029H14Rik",6.27026085800674,6.00789542020775,6.5229678237222,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700029I15Rik",6.4758222618614,6.57825099891503,6.68662015836773,6.00789542020775,6.26415608346729,6.49647099554482,6.80196716581032,6.58175750739813,6.34961770516126,6.00789542020775,6.6256165003282,6.53556818735524,6.8397853184016,6.43770976266223
"1700029J07Rik",6.12535811755273,6.45083195071082,6.4545480869391,6.34944426856938,6.32154406374198,6.28191242352993,6.32267765226755,6.84183370404922,6.54633923271521,7.239140530962,6.49763100533563,6.69079630061141,6.42301843081738,6.31237987949272
"1700030J22Rik",6.33949148414031,6.32171137549819,6.4545480869391,6.38186987805531,6.45059671180307,6.640530032233,6.39304379317689,6.38498361370742,6.24981130519207,6.00789542020775,6.55837933073128,6.58232208765069,6.48072398473455,6.61353816032173
"1700030K09Rik",6.94582525448376,7.21678608594231,6.77552660397811,6.91165864949606,7.12715395385379,6.94962630080917,6.96253326822378,7.44459906213669,6.86834774327313,6.66489236855905,6.67427906537973,7.10675273532971,6.94141908179455,6.95542563402716
"1700034I23Rik",6.00789542020775,6.32171137549819,6.58301153406667,6.00789542020775,6.26415608346729,6.2530571528921,6.23070037425295,6.44291004308503,6.49004726141346,6.00789542020775,6.2277521149064,6.37421490808224,6.32989002396357,6.00789542020775
"1700034J05Rik",6.31816009565364,6.00789542020775,6.00789542020775,6.34944426856938,6.00789542020775,6.2530571528921,6.00789542020775,6.44291004308503,6.00789542020775,6.00789542020775,6.2277521149064,6.00789542020775,6.00789542020775,6.00789542020775
"1700037C18Rik",6.51739306585032,6.41250197027345,6.4545480869391,6.22421200453504,6.45059671180307,6.41360136698365,6.00789542020775,6.58175750739813,6.42593309497704,6.54585647888108,6.49763100533563,6.08447467824077,6.19405600790964,6.31237987949272
"1700037H04Rik",6.96616989659218,7.01430504953198,6.63708515736438,6.8215497994909,7.04349711113143,6.90361755087528,6.88636680389375,6.78565099650534,7.06709449805736,7.18488127009796,6.70841772452093,6.84548702267668,6.94141908179455,7.44248847987502
"1700040L02Rik",6.00789542020775,6.00789542020775,6.4545480869391,6.00789542020775,6.18921801653438,6.00789542020775,6.00789542020775,6.31607754473868,6.34961770516126,6.00789542020775,6.18746547755066,6.11618213894777,6.30193620520856,6.00789542020775
"1700047I17Rik2",6.80328955410516,6.72659719832332,6.5229678237222,6.74974018223284,6.7262202692449,6.84633367131883,6.80196716581032,6.00789542020775,6.72702552648133,6.54585647888108,6.7916922592231,6.9181415559255,6.77802491322426,7.12143948795756
"1700048O20Rik",6.602782025063,6.70421500867337,6.58301153406667,6.70276203625294,6.80899675014393,6.51135900822097,6.39304379317689,6.44291004308503,6.42593309497704,6.54585647888108,6.86623974082918,6.72308184208902,6.67364978247572,6.31237987949272
"1700057G04Rik",6.00789542020775,6.26429296080012,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26168243902759,6.00789542020775,6.19405600790964,6.00789542020775
"1700061G19Rik",6.37842844571484,6.37002228159408,6.26645540067602,6.55660026959543,6.54904332597805,6.22027544223045,6.00789542020775,6.31607754473868,6.34961770516126,6.00789542020775,6.31852034931344,6.49596863286977,6.23581576096056,6.95542563402716
"1700064H15Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.22027544223045,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700066B19Rik",6.17396694109869,6.00789542020775,6.37306839320552,6.16092591484888,6.18921801653438,6.43151562477529,6.63378946340897,6.53968228213843,6.49004726141346,6.00789542020775,6.36634471613392,6.44617411458792,6.35556973800841,6.90835749043024
"1700066M21Rik",7.23594414917761,7.08683468806269,7.13674102970889,7.29908321561519,7.10010806256045,7.15463749718981,7.36755773644848,7.40134782416481,6.86834774327313,6.54585647888108,7.04824396962186,6.95933295539082,6.92388124507766,7.08273699098956
"1700067K01Rik",6.2426267110868,6.48601184327367,6.00789542020775,6.00789542020775,6.00789542020775,6.30797616612018,6.00789542020775,6.00789542020775,6.34961770516126,6.00789542020775,6.00789542020775,6.36620453662096,6.00789542020775,6.00789542020775
"1700088E04Rik",6.61395191190822,6.00789542020775,6.26645540067602,6.00789542020775,6.00789542020775,6.35419183929332,6.39304379317689,6.75581685343002,6.54633923271521,6.00789542020775,6.6256165003282,6.34099547876056,6.32989002396357,6.00789542020775
"1700092M07Rik",6.00789542020775,6.45083195071082,6.00789542020775,6.00789542020775,6.00789542020775,6.22027544223045,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700093K21Rik",6.00789542020775,6.60570649132144,6.5229678237222,6.00789542020775,6.18921801653438,6.18135510461178,6.00789542020775,6.00789542020775,6.34961770516126,6.00789542020775,6.31852034931344,6.27283246071617,6.48072398473455,6.00789542020775
"1700102P08Rik",6.12535811755273,6.32171137549819,6.37306839320552,6.48980367081629,6.26415608346729,6.28191242352993,6.00789542020775,6.38498361370742,6.34961770516126,6.00789542020775,6.40839823510773,6.38972130090995,6.48072398473455,6.31237987949272
"1700109H08Rik",6.37842844571484,6.18931499394586,6.89092431100417,6.48980367081629,6.36982946320942,6.48109648255947,6.00789542020775,6.00789542020775,6.59705786650195,6.00789542020775,6.54386587416959,6.30400042893026,6.51544940769558,6.00789542020775
"1700112E06Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.16092591484888,6.18921801653438,6.18135510461178,6.00789542020775,6.00789542020775,6.42593309497704,6.00789542020775,6.26168243902759,6.22431671605636,6.00789542020775,6.00789542020775
"1700113H08Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.18135510461178,6.00789542020775,6.44291004308503,6.00789542020775,6.38938656197437,6.13491157999603,6.27283246071617,6.00789542020775,6.00789542020775
"1700123K08Rik",6.29522346687915,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"1700123L14Rik",6.00789542020775,6.18931499394586,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.18746547755066,6.00789542020775,6.00789542020775,6.00789542020775
"1700123O20Rik",6.65660194161028,7.04402905024431,6.58301153406667,6.66944150123062,6.7262202692449,6.87958260912413,7.0543977364786,6.72462801612751,6.64354088880385,7.12740575230378,6.59968865167214,6.81850773158795,7.00809494476897,6.68380894652368
"1700128F08Rik",6.90355576830973,7.0727903949958,7.28586778670228,7.01439990622267,7.07224493304228,7.0480774457401,6.93792855705144,7.49973798001522,7.25070743244972,7.00047654187876,7.36113056286456,6.95645803084147,6.9670449573295,7.22888124942711
"1810009A15Rik",6.69645223342644,6.99905459290031,6.68662015836773,6.16092591484888,6.48575824577318,6.56680593646371,6.67111919392518,6.22601984242062,6.72702552648133,7.00047654187876,6.51353223738123,6.67402168020695,6.2709842424115,6.43770976266223
"1810010H24Rik",7.04911386296434,7.01430504953198,7.13674102970889,6.46528419047659,7.04349711113143,6.68498701025688,6.50414756771599,6.78565099650534,7.11643858367804,7.38642236894376,6.77179887358652,6.9271447004617,6.69832047402426,6.31237987949272
"1810011H11Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.18921801653438,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.2277521149064,6.00789542020775,6.00789542020775,6.00789542020775
"1810011O10Rik",6.39640770255108,6.18931499394586,6.00789542020775,6.16092591484888,6.18921801653438,6.18135510461178,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.31852034931344,6.17905155970612,6.00789542020775,6.00789542020775
"1810013L24Rik",7.91190143627488,7.55624377367976,7.41593683403209,8.09260177418724,8.11158464762595,7.76296267911663,7.75227509982131,7.66238737689701,7.73201488645711,7.83435632830487,8.01950884693002,7.99111448947856,8.08901669812897,8.06958079905762
"1810022K09Rik",6.91789241591246,7.05852495692068,6.92583247246299,6.7793429412464,6.65661464065312,6.94962630080917,6.83116793796841,6.72462801612751,6.93014613180939,6.92933703519492,6.77179887358652,6.79049959932561,6.72207787015881,6.74700262656191
"1810024B03Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26415608346729,6.22027544223045,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.26168243902759,6.21036268706595,6.00789542020775,6.00789542020775
"1810026J23Rik",8.54749241303605,8.57255419539903,8.37399260620078,8.1206841659222,8.44668227718547,8.41780208917028,8.67123820894887,8.48731376508851,8.24643714280826,8.44132885341767,8.3238122094665,8.2784721542798,8.33771633582005,8.26688740174894
"1810030O07Rik",7.54139817354726,7.74370549302391,7.56819791686551,7.12545570918641,7.43425458818263,7.27171623047007,7.52915882420367,7.78433623317557,7.33111183960572,7.38642236894376,7.43603238586001,7.28157330370177,7.16238456981362,7.46979253096842
"1810032O08Rik",6.67684485335091,6.8837398540098,6.73255067918642,6.7187945202419,6.57794962724873,6.53983779983095,6.70632652731096,6.69189816365652,6.86834774327313,6.54585647888108,6.69723989221815,6.64352513749976,6.73364236516893,6.43770976266223
"1810037I17Rik",7.08491308703008,7.20455311160961,6.92583247246299,6.84839564375789,7.02876769420138,6.70608321054317,6.73971897034416,6.84183370404922,7.06709449805736,6.85135894122011,6.95031067925711,6.6479767133138,6.88761691568902,7.5224649997871
"1810041L15Rik",8.88945253450361,8.44774613531358,8.60573391659316,9.07069977651123,8.93887735635029,8.93387457100636,8.66002955763322,9.07572465682573,8.96423838546818,8.91344871456062,8.84900138359265,8.84001469252321,8.51042821369587,7.93121826273837
"1810043G02Rik",7.33122957032561,7.32065008703428,7.2141234195271,7.37587948423727,7.31999217925716,7.31799429780048,7.41405306830682,7.22564487971692,7.14015927715704,7.12740575230378,7.31891734077614,7.35213942483105,7.35273724657553,7.32581425045732
"1810043H04Rik",6.61395191190822,6.90124965885801,6.68662015836773,6.38186987805531,6.6053910098134,6.67416975496466,6.63378946340897,6.44291004308503,6.59705786650195,6.85135894122011,6.57250240698266,6.9181415559255,6.44313127827714,6.61353816032173
"1810049J17Rik",6.57975068874801,6.41250197027345,6.58301153406667,6.89940790595147,6.76883723198351,6.62888493105542,6.59393047198009,6.38498361370742,6.80114958423176,6.00789542020775,6.6256165003282,6.80463900968114,6.44313127827714,6.00789542020775
"1810055G02Rik",7.35818366054178,6.90124965885801,7.1890104968874,7.22470266445022,7.40428172380942,6.96440645933834,7.25033322994582,6.89410336727989,7.4585415554331,7.00047654187876,7.26928094820018,7.34834180313729,7.13491630596259,7.41448628355017
"2010005H15Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.27270439505284,6.18921801653438,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.2277521149064,6.00789542020775,6.00789542020775,6.00789542020775
"2010107E04Rik",7.56737309316417,7.53841666595111,7.63729268740883,6.99262654905516,7.4634264724033,7.43677604765376,7.62105393760851,7.09525528623264,7.57272733276024,7.00047654187876,7.2579152208796,7.27342608649131,7.14874966199629,8.10195228140063
"2010107G23Rik",7.21575957466889,7.3096176148739,7.05242863364238,6.92372495951006,7.14038922155464,7.23420841364624,7.19563323488407,6.84183370404922,7.18589406361482,7.59445946776865,6.9422869754359,6.98755334350702,6.69832047402426,7.04231822281836
"2010109A12Rik",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.11618213894777,6.00789542020775,6.31237987949272
