"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"Atp6ap2",8.94438733557145,9.09283790212541,8.88635075928647,9.22854059848303,9.20208099460026,9.41624498405051,9.01024906609557,9.1686801744084,9.14844770825156,8.66946596622615,9.0582195985965,8.90354845132576,9.20549622667975
"Atp6v0a1",10.399042592406,10.3426115143302,10.4899649492425,10.4067119788349,10.299164781799,10.4225494435405,10.2358114617385,10.4106330282004,10.214511749242,10.424862182966,10.2263749936504,10.4384163181256,10.3468590259983
"Atp6v0a2",8.17779893941102,8.15563998681708,8.41500348158844,7.90532592647151,7.72309001102962,7.8702518893247,8.06303952318023,8.3862170826918,8.17612914578702,8.62086121426812,8.07056832884795,7.93953694119572,7.90404703673006
"Atp6v0a4",6.19555391767952,6.43168240979323,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.45522198370321,6.19555391767952,6.19555391767952,6.19555391767952,6.41333964785737,6.19555391767952,6.19555391767952
"Atp6v0b",9.13711908148047,8.88779973870747,8.59892279299331,9.19505282346772,9.14319338544364,8.70930099421669,9.03717836947479,8.86990070500466,9.1872890212257,8.53573191261187,8.19073059233962,8.70951114349345,8.88746717632148
"Atp6v0c",10.4922742938439,10.3393178549205,10.3330946878533,10.8229312929852,10.5249967220643,10.2721187683853,10.684771388473,10.3058368508638,10.7301317483811,10.2186182729684,9.77041542100917,10.178983433835,10.5079605628377
"Atp6v0d1",9.20018954308822,9.15243057559175,9.45020377013357,9.20039394799508,9.26880796589663,9.19504247386057,9.26657009694449,8.97907614511424,9.44334182173307,9.08482521036399,8.5232525106372,9.094368035754,9.16427830818125
"Atp6v0d2",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.33249403486405,6.35991529013116,6.19555391767952,6.19555391767952,6.19555391767952,6.76853481083849,6.19555391767952,6.19555391767952
"Atp6v0e",7.21032717306127,7.09639075718854,7.13768495308341,7.22889228902546,7.11663378126522,7.15603266744168,7.26772930242292,7.77807447098431,7.59813769004747,6.97169037177143,7.4624124812044,7.06186575701537,7.10753322640403
"Atp6v0e2",9.57663138630834,9.3769253626234,9.45020377013357,9.81087599293536,9.51820558262944,9.52226686375111,9.60040527635523,9.72703719802959,9.60884222760316,9.35649172711268,8.98232811462553,9.21647070521185,9.39958406247024
"Atp6v1a",9.87971927113354,10.1084369953798,9.69384908134461,9.97623170755485,9.74474545103825,10.1161471048726,9.90032548374584,9.47529047715063,9.74632099230123,10.3521576732555,9.74513794789551,9.89203629555472,10.0329475249399
"Atp6v1b1",6.19555391767952,6.52911940652816,6.19555391767952,6.19555391767952,6.57689113003314,6.38914392544437,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Atp6v1b2",10.1512463998452,10.2555814855107,10.3533879908327,10.2779185638691,10.0081696139289,10.2905682773775,10.101634666567,10.0699952614526,10.1737033233096,10.2525435037968,9.7194029316149,9.98092668636807,10.2358209368228
"Atp6v1c1",9.2729183223369,9.2761481666313,9.07513249610155,9.43243312477823,9.0700198672767,9.2815449785017,9.24605677458866,9.21802300884152,9.32403861285417,9.18683831558836,9.04430266493385,9.25044315405603,9.31296178104046
"Atp6v1c2",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.62714796719549,6.19555391767952,6.19555391767952,6.19555391767952,6.44365445092835,6.50325841490017,6.19555391767952,6.19555391767952
"Atp6v1d",8.89675545666986,8.88472631045951,8.45909667908873,9.2680353613984,8.8183712867298,8.78693394244848,9.0411730472353,8.71893032383266,9.04632803337861,8.58745526350088,8.225519664914,8.86643596381793,8.87076635668342
"Atp6v1e1",9.4466190180351,9.38983286866991,9.48768547214957,9.56738192504958,9.22747762293772,9.27062833885704,9.61196538744833,9.20369026767108,9.7246758286515,8.95550289841632,8.94777096248458,9.16212708471574,9.41890620412116
"Atp6v1f",8.23210243499288,7.91534253424029,7.8203941943173,8.00524892678322,8.07208764810476,7.58457464531891,8.04907533366906,7.74324565802613,8.29863171016782,7.69781779842618,7.39395338019848,7.85073354838116,7.95722626782359
"Atp6v1g1",7.83674327292821,7.63071707333722,7.44698999390393,7.87170883354096,8.04698332172111,7.80045606757135,7.74397285470751,7.78661932993536,7.80853748996795,7.35538218617649,7.08042487728213,7.7387581828734,7.69963985814752
"Atp6v1g2",10.324545523683,9.97591441523989,10.5061579832834,10.4670156508031,10.0823567960292,10.1884851473387,10.2562492236378,10.0076845663967,10.4229579723324,9.85015047824657,9.71651450735894,10.0787110734429,10.0862905698276
"Atp6v1g3",6.19555391767952,6.19555391767952,6.4350192279955,6.19555391767952,6.19555391767952,6.46912691312471,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.34792035172125
"Atp6v1h",8.72943558694729,8.68641571398618,8.16893328496009,8.80890802159822,8.47012717696955,8.80018641656793,8.71745196557788,8.62573987358227,8.74342182505804,8.56184349474591,8.43131852448932,8.5874968982658,8.83541708887014
"Atp7a",6.79939244866084,6.91663427421038,6.60937616947927,6.82703289868427,6.93618585501964,6.984478310734,6.86750946445971,6.93557217915368,6.89902062932024,6.6899440221764,6.97212795494315,6.78879083949021,6.85427561226073
"Atp7b",6.57911798520819,6.56828521153929,6.82484643860642,6.59683731114637,6.63546098098245,6.984478310734,6.47992954359012,6.50922483596796,6.52372337838613,6.84722114184239,6.76853481083849,6.59258336454439,6.70976758836068
"Atp8a1",8.92474037330259,9.2095823987372,8.80160376311253,9.04649866411589,8.90569334531781,9.43447752760375,9.35427907733142,9.15084051541889,8.88545131206203,9.88725954721804,9.61774255791669,9.36015789538875,9.39426808436181
"Atp8a2",6.76881718355703,6.8783588683156,6.67285474973149,7.30655991829022,6.35161168489562,6.99571151536232,7.14429251292676,6.8443186263598,7.01226152041216,7.37902831479598,7.51088546113564,7.12405826560617,7.10154633210101
"Atp8b1",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.45522198370321,6.19555391767952,6.46369509969545,6.19555391767952,6.87851201094733,6.50980306594914,6.38212063837948
"Atp8b2",7.92500190516415,8.17152864290184,8.29289745949992,8.14137342336895,8.23064399025478,8.31616172751002,8.01778719256843,8.25946840642705,8.04802391862455,8.36725645408025,8.29238704911991,8.40427428011414,8.13153751492084
"Atp8b3",6.19555391767952,6.48459035088829,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.57205878577827,6.53966129052983,6.30331828006611
"Atp8b4",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.43256359484344,6.54356128266272,6.19555391767952,6.19555391767952,6.54599140129956,6.19555391767952,6.19555391767952,6.34792035172125
"Atp8b5",6.19555391767952,6.19555391767952,6.60937616947927,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.50922483596796,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.30331828006611
"Atp9a",10.2857929519035,10.3676146122602,10.0252006631485,10.1753428689317,10.1980404231087,10.2898042724207,10.2156578029402,10.5457909023523,10.2237661451517,10.2473762602736,10.3031659304756,10.0926792760952,10.228926217822
"Atp9b",8.22543949464639,8.28236070970209,8.44163582119063,8.26420786335297,8.19056761755611,8.30027378278332,8.20716840522364,8.00374830991857,8.02533168685632,8.39687344262175,8.63463857060602,8.05955884508777,8.24800280326582
"Atpaf1",7.33565788085544,7.64718615054745,7.6661420348414,7.81175810362669,7.63294368670389,7.64671914223343,7.6843768603865,7.60211650888596,7.35026840682033,7.87336684201762,7.68526209911497,7.80117129091811,7.73475235996027
"Atpaf2",7.27513953317789,7.2548805243537,6.19555391767952,7.50763436885469,7.0386845494348,7.09965412239041,7.12413678440578,6.76564824754842,7.41814540163549,7.19938675256651,7.21938920328563,7.15345269545993,6.94914361942372
"Atpif1",8.06164934710411,7.92822639430924,8.34122375762972,8.06066685782866,7.94662168956697,7.95314419274284,8.02066462820802,7.69815654839873,8.34098257394023,7.58917912129641,7.526552015007,7.53390677098007,7.90947211759889
"Atr",7.00110916562075,7.1660506465685,6.60937616947927,6.91386942390787,7.34379141787778,7.04944599560403,7.03804052276572,6.76564824754842,6.8477412056584,7.48945923396946,7.32035653275121,7.2446943066216,6.99202290985831
"Atraid",7.65874208297778,7.64718615054745,7.90396863672899,7.76468258402528,7.57356039180853,7.71074216766055,7.7108380318268,7.84473631928892,7.84456637910781,7.53048662652614,7.526552015007,7.54671496406284,7.63627071309633
"Atrip",7.29064238812085,7.51708243378728,6.4350192279955,7.02609034297763,7.29467629271623,6.99571151536232,7.01493001409329,6.19555391767952,7.21425993685156,7.07740306235316,7.67174844708926,7.11402204940029,7.38576508762749
"Atrn",9.56164631696202,9.76065914526269,9.00732105889557,9.33418008155265,9.4008730954531,9.54177436215746,9.76304349142682,9.14784494537355,8.95885516841096,10.1482564126661,10.0500842157051,9.7378768226865,9.76942652981639
"Atrnl1",8.19843482795047,7.97226614803795,8.04354656216459,8.43987666814998,7.96302751521156,8.35351830045232,8.12533161853795,7.73437016616198,8.209520398215,8.57043527068365,7.99041731689429,8.38858488550598,8.18678542982117
"Atrx",9.02766223093364,9.35514635451421,9.11856903360959,9.01031064089752,9.14096393665739,9.45796998340831,9.14119930663665,8.99924494949217,8.82874195974069,9.6004669784537,9.97251079627583,9.45614547003222,9.42239104420314
"Atxn1",8.57487926285614,8.86614000685844,8.82824225224862,8.52399802767441,8.57866564267287,8.7463862437926,8.84584298094238,8.59468576455635,8.6093378544689,9.39941391389653,9.72803314591447,8.79839015489731,8.8681788877751
"Atxn10",9.3967214430851,9.32407797347272,9.73930674712966,9.50581445496733,9.37467817519992,9.19834342032088,9.52051349551437,9.36157051299319,9.57531725058431,9.28700643462574,8.94777096248458,9.20090993355801,9.47951782804175
"Atxn1l",7.41979616501597,7.79979370204039,7.36220648428891,7.61657638100927,7.77518355997381,7.97404185512227,7.87747595244099,7.90011614536194,7.36422778421091,8.16211227343569,7.99041731689429,7.95297618815268,7.98550779679822
"Atxn2",8.1497515677695,8.68996903545984,8.36006247467538,8.35002385667904,8.27375020635874,8.293863635763,8.6501748428849,8.75528123780444,8.40487321531867,8.7838556098803,8.74333060625473,8.66664014856488,8.53373482457209
"Atxn2l",9.43568223262049,9.42577480202364,9.79994106344667,9.52004420755217,9.62337944494329,9.39920306831952,9.31548617375486,9.3197605515238,9.50578757306623,9.58819090887163,9.38950526982893,9.49757881431212,9.21662134810452
"Atxn3",7.74129804455637,7.46019235847886,7.33980790163727,7.22889228902546,7.51068671248387,7.49988537338894,7.46468688257609,7.41599292983838,7.35026840682033,8.0391850757885,7.75049721378108,7.52094077789881,7.43683920021757
"Atxn7",7.89920462047108,7.58842367448861,7.77626161305971,7.65254246770234,7.88447893701882,7.73129651049002,7.47403887524377,7.87669783761441,7.70324378908639,7.60805004557306,8.37902966046097,7.77038796479548,7.75654431150114
"Atxn7l1",7.433144996681,7.45039577848492,7.91734355667883,7.65254246770234,7.84916617512607,7.37964532773784,7.38147716888605,7.28784091408191,7.24628579972283,7.53048662652614,8.09933637815214,7.58423814126343,7.39878295160085
"Atxn7l2",7.41979616501597,7.67940550748934,6.9809480910169,7.37824979109751,7.61105409118628,7.48720805627754,7.03041579432326,7.40391431737646,7.37798831280918,7.40211398417319,7.24050328802256,7.48780266746217,7.30848777650594
"Atxn7l3",9.38254166748262,9.23849870266324,9.29886647170746,9.04252407418525,9.3652034903779,9.19007639645633,9.24720431376046,9.1686801744084,9.18409317691605,9.23518023631524,8.73167506734138,9.1277434312226,9.13788540784428
"Atxn7l3b",8.90480934464891,9.28309628237072,8.92376831828439,9.06424486851785,8.5480538614278,9.12037515860363,9.08694801203563,8.79068711589897,8.98124697245114,9.17586490320347,8.69007454287136,8.95429614562547,9.20244668605683
"AU018091",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.31180636721631,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.33631256631621,6.30331828006611
"AU019823",7.17604120145392,7.21790711411487,6.60937616947927,7.19208438925718,7.11663378126522,7.42813052429899,7.27917863823164,7.25997605152796,7.4440416507348,7.51017500872001,7.73774713623705,7.33537020872128,7.26980461557977
"AU021092",6.52797348874917,6.19555391767952,6.19555391767952,6.33782915330226,6.60724698327861,6.50130378454264,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.43916224517297,6.45921590768844
"AU022252",7.87283767609721,7.57103180930622,7.33980790163727,7.43056178004998,7.50255605076814,7.57874437645797,7.48790869609177,7.83660871088056,7.55308307934142,7.40211398417319,7.39395338019848,7.77557584150685,7.48544101406705
"AU022751",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.47992954359012,6.55751363123811,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"AU040320",8.13549091733672,8.02664361076134,7.54386070891782,8.30610922018642,8.23064399025478,8.36269246903372,8.44822224776057,8.24198140173131,7.96268433620121,8.2848225755899,8.25100413392199,8.27313709210478,8.2334922734331
"AU041133",6.76881718355703,6.79393949463213,6.19555391767952,6.81128479776953,6.19555391767952,6.9614687170892,6.90520010493752,6.19555391767952,6.46369509969545,6.44365445092835,6.57205878577827,6.61650255161179,6.41093268838824
"Auh",7.80892548300577,7.76351741699789,7.77626161305971,8.03539838196304,7.91877339511659,7.85662027992501,7.93124813970298,7.52945063429034,7.87952442040244,7.82806155376803,7.75049721378108,7.76517658842274,7.68331038633209
"Aup1",8.02301671763571,8.00277351613205,7.59796523599761,7.98768203123812,7.89026353743092,7.8611816335066,8.12268677591314,8.01082331693157,7.87952442040244,7.60805004557306,7.57220070525057,7.8162618462314,7.94939737215643
"Aurka",6.19555391767952,6.60363531755226,6.19555391767952,6.51317808483989,6.66192224057523,6.64804644280308,6.19555391767952,6.45183280384383,6.38529461339979,6.79960091727441,6.19555391767952,6.61650255161179,6.41093268838824
"Aurkaip1",7.73130301730302,7.58842367448861,7.33980790163727,7.82196505596031,7.55818854190826,7.30588452569722,7.5759373983726,7.21649608487449,7.80853748996795,7.10963881125739,7.33929212199727,7.50118513999481,7.50503038821836
"Aurkc",6.19555391767952,6.19555391767952,6.19555391767952,6.44178276476761,6.19555391767952,6.19555391767952,6.61335992783558,6.19555391767952,6.52372337838613,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Auts2",8.33427077718549,8.51999635501696,8.29289745949992,8.47053638490969,8.2566807961953,8.31299967546032,8.33215053510872,8.44274707455163,7.84456637910781,8.72404813784104,8.37138674246358,8.27313709210478,8.47961104424417
"Aven",7.00110916562075,6.77077627731591,6.82484643860642,7.21068184070555,7.46937824259482,7.27468147143867,7.21432870808337,7.5715773478851,7.18102035198833,7.14063813661528,7.37607336059019,7.23598632022301,7.17616562771224
"Avil",6.82841166804865,6.43168240979323,6.19555391767952,6.51317808483989,6.6869142277548,6.38914392544437,6.19555391767952,6.7930915086489,6.19555391767952,6.19555391767952,6.50325841490017,6.70068363604135,6.61157760632465
"Avl9",7.77076879978091,8.10673663302481,7.64949038407388,7.79107169682789,7.96302751521156,8.24807856396816,7.94966576525807,8.16953979056999,7.60911275406867,8.34713248227154,8.225519664914,8.01803012562323,8.03530957885783
"Avpi1",7.14031856235507,6.98722824861228,7.5251957872911,7.10294606205479,6.86996812419474,6.984478310734,7.11730680106047,6.97691267763959,7.07259073198726,6.19555391767952,6.80753146793139,6.83558542312672,7.10154633210101
"Avpr1a",6.19555391767952,6.19555391767952,6.19555391767952,6.39668011885229,6.19555391767952,6.33249403486405,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.57205878577827,6.19555391767952,6.19555391767952
"AW011738",6.38775911043654,6.63608960307278,6.19555391767952,6.47975993039443,6.63546098098245,6.38914392544437,6.67282537019246,6.19555391767952,6.65866590580842,6.62422766366608,6.72652270095693,6.50980306594914,6.38212063837948
"AW146154",6.97896184140911,6.74658707727019,6.19555391767952,6.91386942390787,6.63546098098245,6.81847781171214,6.7731089683594,6.37688942489866,6.46369509969545,6.19555391767952,6.84405803158884,6.71954853875673,6.58302855817101
"AW209491",6.95610579052844,7.29039830360799,6.94521672464568,7.28986135888892,6.99652261675545,7.17400669697696,7.06780005671489,6.8443186263598,7.23041731387191,6.97169037177143,6.91119382568862,6.93263153799183,7.07713971307719
"AW549877",7.65874208297778,7.86912332961927,7.36220648428891,7.77000897767829,7.63294368670389,7.7859819137943,7.67670027430397,7.91547692438205,7.64138972034368,7.79685519265681,7.61598080019317,7.97066628146016,7.82537349408635
"AW551984",6.70185505932378,6.19555391767952,6.19555391767952,6.92726937164551,6.35161168489562,6.80368636142589,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"AW554918",6.79939244866084,6.81619185723272,6.19555391767952,6.85733697920147,6.90391229829758,7.02841292893507,6.82740505421241,6.95654875900289,6.65866590580842,7.17052040894263,7.26113004604927,6.87899268600307,6.74190363845126
"Awat2",6.19555391767952,6.63608960307278,6.90752788901225,6.77843496806779,6.60724698327861,6.43256359484344,6.50263220233945,6.19555391767952,6.52372337838613,6.84722114184239,6.87851201094733,6.61650255161179,6.43629895886625
"Axdnd1",6.57911798520819,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.19555391767952
"Axin1",7.58108624581269,7.58842367448861,7.91734355667883,7.40100947152549,7.59621250649096,7.59614129218892,7.54160388351855,7.62200723409924,7.78076524474381,7.90263515566991,7.83600243734879,7.50781209213517,7.72210992452824
"Axin2",7.06383627499893,7.00382778980997,7.01497958634459,7.0375502470048,7.39958053933242,7.12832717566024,7.29608937081142,7.84473631928892,7.49392800198438,7.69781779842618,7.19775639588752,7.12405826560617,7.05832507524181
"Axl",7.92500190516415,7.19236815401839,6.67285474973149,7.36277606513509,7.57356039180853,7.37251921722962,7.66897044859337,7.92308410743045,7.51799269462697,7.73179528696601,7.26113004604927,7.50781209213517,7.18707856423185
"AY074887",6.38775911043654,6.19555391767952,6.60937616947927,6.33782915330226,6.19555391767952,6.33249403486405,6.31180636721631,6.19555391767952,6.38529461339979,6.19555391767952,6.19555391767952,6.19555391767952,6.41093268838824
"Azi2",8.28419671807103,8.03253943946449,8.09060891488488,7.86682781506528,8.16313135605746,8.21434647554977,8.01778719256843,7.953041058342,7.87088126452678,8.16211227343569,8.11815358230941,8.022246495693,8.0328668387862
"Azin1",8.8845855358915,8.51999635501696,8.50176724745187,8.68043804652697,8.71297252314815,8.52044728466148,8.51638651177633,8.27099570388956,8.51364323008728,8.47273831251529,8.35596555807308,8.67430494051638,8.57614821494482
"Azin2",7.08365398543407,7.46019235847886,6.67285474973149,7.31479829720743,7.59621250649096,7.16506742509265,7.11041901665019,7.35405499884173,7.24628579972283,6.84722114184239,7.17556989833107,7.20027183952642,7.34106828611866
"B130006D01Rik",6.19555391767952,6.19555391767952,6.53382250673106,6.19555391767952,6.19555391767952,6.50130378454264,6.19555391767952,6.50922483596796,6.19555391767952,6.44365445092835,6.19555391767952,6.19555391767952,6.30331828006611
"B230118H07Rik",7.21032717306127,7.1388883721471,6.9809480910169,7.04883942427892,7.2211961584322,7.12832717566024,7.16397147020158,7.39168613721629,7.37798831280918,7.14063813661528,6.91119382568862,7.15345269545993,7.22422565700263
"B230217C12Rik",7.83674327292821,7.86912332961927,7.83474111535352,7.98768203123812,7.60365870038168,7.81000618859231,7.81434389981269,8.05243965552789,7.97069342342428,8.10215826988819,7.73774713623705,7.75994145906155,8.08786558024804
