,trained,yoked,FC,candy
A530099J19Rik,1.4853551123829485,2.7754052999485115,-1.290050187565563,X
A630001G21Rik,0.8811095022789058,1.2238434832761655,-0.3427339809972597,X
A630010A05Rik,3.324517289617928,3.912695110296621,-0.588177820678693,X
A630033H20Rik,0.07301464222405545,0.7450465340604824,-0.672031891836427,X
A730015C16Rik,0.5662587331707817,1.201394713563352,-0.6351359803925704,X
A730017C20Rik,5.929090992427367,5.981762890384438,-0.05267189795707061,X
A730046J19Rik,0.07301464222405545,0.040073964316959254,0.03294067790709619,X
A730061H03Rik,1.041537068180216,0.5588931121276427,0.4826439560525734,X
A730071L15Rik,0.18655544592117,0.17703594709018414,0.00951949883098585,X
A830005F24Rik,0.884177855795234,0.09193017002669761,0.7922476857685364,X
A830010M20Rik,9.015454720996033,7.663345896503802,1.3521088244922304,X
A830018L16Rik,8.31753684712493,8.089014676617076,0.22852217050785484,X
A830031A19Rik,0.4277951323294692,0.1582722654445699,0.2695228668848993,X
A830080D01Rik,3.702382788907178,4.195358092664222,-0.4929753037570439,X
A930004D18Rik,3.990133275364225,2.2358088339181683,1.7543244414460566,X
A930009A15Rik,0.2040561601507568,0.6530325164702,-0.4489763563194432,X
A930011G23Rik,4.013627810550322,3.5023944795197597,0.5112333310305619,X
A930017K11Rik,0.7518441537043661,0.6256402778523723,0.12620387585199377,X
A930018M24Rik,1.7100219361469677,2.698801216857605,-0.9887792807106375,X
A930033H14Rik,1.467458188120025,0.9203196024399231,0.547138585680102,X
AA415398,3.165929395170337,4.146872597167424,-0.980943201997087,X
AA467197,0.14866624505792322,0.21778973821047334,-0.06912349315255012,X
AA986860,2.3169555952496417,1.8026326901795233,0.5143229050701184,X
Aaas,4.966966483686679,4.975487635860692,-0.008521152174012947,X
Aacs,6.093565973562748,6.429081290214583,-0.3355153166518354,X
Aadat,0.23457126792754118,0.25290146958721105,-0.018330201659669865,X
Aaed1,3.215245226192358,3.6198293401336126,-0.4045841139412545,X
Aagab,7.984718671799719,7.8987956154889,0.08592305631081931,X
Aak1,10.15887067617027,10.280222224329115,-0.12135154815884519,X
Aamdc,4.220418609635272,4.699323492015096,-0.4789048823798243,X
Aamp,7.877989450832348,7.870898652541466,0.0070907982908821054,X
Aanat,0.5710050960803756,0.7942756765626594,-0.22327058048228376,X
Aar2,6.102800240577475,6.2203994252462005,-0.11759918466872588,X
Aard,1.0362689661799152,2.0342179829261613,-0.9979490167462461,X
Aars,8.465864802072323,8.188540455020016,0.277324347052307,X
Aars2,6.444204275081183,6.713080900097826,-0.26887662501664344,X
Aarsd1,6.047363232568127,6.26326296173842,-0.21589972917029243,X
Aasdh,4.673102014564943,5.194656368625812,-0.5215543540608687,X
Aasdhppt,6.017886118856327,5.886967750739054,0.13091836811727298,X
Aass,1.986792919383441,2.5136950420030963,-0.5269021226196553,X
Aatf,4.116473460491043,4.331640464351602,-0.2151670038605591,X
Aatk,8.859263861619157,9.035530244660256,-0.17626638304109932,X
AB124611,0.0,0.4857910674557839,-0.4857910674557839,X
Abat,7.285620938042678,7.228282822620141,0.05733811542253697,X
Abca1,5.795728153579926,5.773808645534513,0.021919508045413316,X
Abca12,0.8659686497978444,0.040073964316959254,0.8258946854808851,X
Abca17,1.347039662767282,0.7920054417795583,0.5550342209877237,X
Abca2,9.229411761794282,9.23000856138618,-0.0005967995918982893,X
Abca3,7.971851975412319,7.858096162820953,0.11375581259136602,X
Abca4,3.4409022181189166,3.3260000735848396,0.11490214453407699,X
Abca5,7.390342561050818,6.780843933661138,0.6094986273896801,X
Abca6,2.4152088144923276,0.8083715859454736,1.606837228546854,X
Abca7,5.563196167160261,5.820083451212558,-0.2568872840522971,X
Abca8a,3.4897165922943976,3.0697155352904475,0.4200010570039501,X
Abca8b,6.839052537476733,6.773020594432368,0.066031943044365,X
Abca9,3.147353069791218,3.169415975932491,-0.022062906141273153,X
Abcb10,7.492727821299124,7.661441049053296,-0.1687132277541714,X
Abcb11,0.4280019958683332,0.19706156803012573,0.23094042783820748,X
Abcb1a,3.975852352282773,4.723703883251598,-0.7478515309688247,X
Abcb1b,3.065731941946692,3.300890169706463,-0.2351582277597708,X
Abcb4,4.23465776973041,3.935472326446749,0.29918544328366137,X
Abcb6,5.884363438323261,5.727253001673657,0.1571104366496039,X
Abcb7,6.87425212315213,6.7213011085667675,0.1529510145853621,X
Abcb8,6.164993060143013,6.191649922796709,-0.026656862653696045,X
Abcb9,5.137728981269883,5.256798831417563,-0.1190698501476799,X
Abcc1,5.173577850093884,4.9533788173056585,0.2201990327882255,X
Abcc10,5.201153012031731,5.444699745802154,-0.24354673377042335,X
Abcc12,0.1314619909121014,0.42544957876300354,-0.2939875878509022,X
Abcc2,2.2534837082944015,1.3310320674863896,0.9224516408080119,X
Abcc3,1.8193328191519267,0.9481126053025367,0.87122021384939,X
Abcc4,4.908536014302856,4.6740564330745515,0.23447958122830403,X
Abcc5,8.790815576190138,8.870814876792467,-0.07999930060232963,X
Abcc6,1.182738168135852,1.8957351675049612,-0.7129969993691092,X
Abcc8,8.293671684943343,8.325098755765739,-0.03142707082239582,X
Abcc9,3.2214196427707384,2.87903579124999,0.34238385152074846,X
Abcd1,4.952083893255487,5.318361501301388,-0.3662776080459009,X
Abcd2,6.694165765329066,6.342574730706549,0.3515910346225164,X
Abcd3,6.622660841641826,6.755431627408417,-0.13277078576659118,X
Abcd4,5.230940879451195,5.290215888031341,-0.059275008580145894,X
Abce1,7.779572933350787,7.786109684482992,-0.0065367511322049765,X
Abcf1,7.311818938622184,7.261181998269539,0.05063694035264543,X
Abcf2,7.32047047125252,7.257506872681753,0.06296359857076705,X
Abcf3,7.1454915174397975,7.219774469024546,-0.07428295158474807,X
Abcg1,7.512059934580659,7.527012325701428,-0.014952391120768738,X
Abcg2,4.800620296030923,4.016316702110106,0.7843035939208169,X
Abcg4,6.85885813642538,7.0770326342607675,-0.21817449783538745,X
Abcg8,0.7039223806286832,0.28914212399865963,0.41478025663002355,X
Abhd10,5.025698218105051,4.699884243542448,0.3258139745626023,X
Abhd11,5.0797694748291375,4.863941681043067,0.21582779378607064,X
Abhd12,8.955224304260552,8.891726229169262,0.06349807509129057,X
Abhd12b,0.41617302255569666,1.085867640220073,-0.6696946176643764,X
Abhd13,6.401634157248077,6.379821586052127,0.021812571195950703,X
Abhd14a,5.140082763082795,5.297592925376548,-0.15751016229375292,X
Abhd14b,3.6680201364777694,4.343675606488361,-0.6756554700105917,X
Abhd15,1.4706991886127114,0.7757904083080515,0.69490878030466,X
Abhd16a,7.336324929712969,7.359896640600225,-0.02357171088725618,X
Abhd17a,7.740973060319114,7.648754892039425,0.09221816827968876,X
Abhd17b,6.1096349088163056,5.901096926075859,0.208537982740447,X
Abhd17c,7.165924736390845,7.320964177366306,-0.15503944097546096,X
Abhd18,5.0514940071834324,5.705984777112985,-0.6544907699295521,X
Abhd2,9.007886316852169,8.340394456941183,0.6674918599109851,X
Abhd3,5.0874135376369125,4.843882498899103,0.24353103873780935,X
Abhd4,5.998118407791073,6.274525188196962,-0.27640678040588895,X
Abhd5,4.532668498737372,4.18997869186605,0.34268980687132267,X
Abhd6,6.696971255111167,7.054057105023968,-0.3570858499128011,X
Abhd8,8.444418538879265,8.657916888248055,-0.21349834936878942,X
Abi1,8.815687339197012,8.850902470650247,-0.03521513145323496,X
Abi2,9.419175766317865,9.436220897574582,-0.017045131256717028,X
Abi3,1.264487289964422,2.7171382651080482,-1.4526509751436263,X
Abi3bp,0.8658564086711132,0.7235840645638238,0.1422723441072894,X
Abl1,7.219719518547398,7.229314603253087,-0.009595084705688706,X
Abl2,8.153302454873302,8.116454021110652,0.03684843376264979,X
Ablim1,8.124473895861579,8.037421585268797,0.08705231059278162,X
Ablim2,8.048540485111563,8.144328819596174,-0.09578833448461133,X
Ablim3,7.907001590047759,7.735330152206285,0.1716714378414741,X
Abr,11.24650557090621,11.173071258145763,0.07343431276044754,X
Abra,1.4521937420580155,0.0,1.4521937420580155,X
Abracl,2.902044415239808,3.345163749927515,-0.44311933468770714,X
Abt1,4.961828150011881,4.575156651177417,0.38667149883446417,X
Abtb1,5.992168767703048,6.270563195126432,-0.2783944274233834,X
Abtb2,4.088654980653293,4.04044188060852,0.04821310004477297,X
AC139131.1,0.5610802235304255,2.1751575165644708,-1.6140772930340452,X
Acaa1a,7.000667740973227,7.1008146271637615,-0.1001468861905348,X
Acaa1b,0.19790890990295532,0.7048782622184818,-0.5069693523155265,X
Acaa2,4.379970430674023,4.002459666111099,0.3775107645629241,X
Acaca,7.14137237315669,7.362975604897983,-0.22160323174129282,X
Acacb,2.378045637840376,2.204816647113963,0.17322899072641285,X
Acad10,3.5665341064237066,3.8443264675927877,-0.2777923611690811,X
Acad11,5.563544051814297,5.784450632308082,-0.22090658049378487,X
Acad12,3.1113471672905266,2.701774467547794,0.40957269974273247,X
Acad8,5.693016330707766,5.917168467447553,-0.22415213673978673,X
Acad9,7.11227873419884,6.967059473429224,0.14521926076961655,X
Acadl,3.984362094765333,3.9735615922811482,0.010800502484184626,X
Acadm,5.0000401477787175,5.495466543354634,-0.49542639557591617,X
Acads,2.3245580869435445,3.677390260069096,-1.3528321731255515,X
Acadsb,6.799863007147474,6.823135212671194,-0.023272205523720224,X
Acadvl,5.738504923313473,5.7602513089595995,-0.021746385646126853,X
Acan,6.8798952576360035,5.005333978256426,1.8745612793795772,X
Acap2,9.011454497111695,9.040389429071299,-0.02893493195960417,X
Acap3,8.415717661887252,8.379264572760336,0.03645308912691547,X
Acat1,6.77815590595874,6.831346739784814,-0.05319083382607381,X
Acat2,5.406246209057752,5.471236805961996,-0.06499059690424414,X
Acat3,2.4374103862269267,1.92719990557819,0.5102104806487366,X
Acbd3,5.970235152236651,5.944312852779226,0.025922299457424636,X
Acbd4,5.434723372983554,5.576230883977776,-0.14150751099422187,X
Acbd5,6.845944702024495,6.792565217200566,0.05337948482392907,X
Acbd6,7.023224289828246,6.879206917866018,0.14401737196222797,X
Accs,2.0629063316055145,3.316886208095864,-1.2539798764903494,X
Accsl,0.06410075727521433,0.26086305036161306,-0.19676229308639873,X
Acd,6.227172807275773,6.552071752821835,-0.324898945546062,X
Ace,2.712999082465119,1.1565240650082196,1.5564750174568995,X
Ace2,0.9427608177371839,1.0077158981921694,-0.06495508045498555,X
Acer1,2.1610559299500043,2.8437431068952965,-0.6826871769452922,X
Acer2,2.697508631629753,3.002433492561256,-0.30492486093150317,X
Acer3,6.77739051683932,7.052479041101115,-0.2750885242617951,X
Ache,5.7428094541498975,5.967854483126646,-0.22504502897674872,X
Acin1,8.695639194371768,8.660686798174403,0.03495239619736523,X
Ackr1,5.910371371859604,5.732429095431251,0.17794227642835292,X
Ackr3,4.872233472351073,4.82239439043351,0.04983908191756381,X
Ackr4,0.2595700881452254,0.5441418706113049,-0.2845717824660795,X
Acly,8.181207783538323,8.39779575120972,-0.21658796767139776,X
Acmsd,1.7605423432222695,1.2717379169711174,0.48880442625115217,X
Acnat1,0.883667509689575,0.4569858594659384,0.4266816502236366,X
Acnat2,0.1679524546434203,0.39386089742908625,-0.22590844278566596,X
Aco1,5.965975112325418,6.097844901949018,-0.1318697896236003,X
Aco2,9.766853834953777,9.621381412251846,0.14547242270193017,X
Acot1,4.908742033501809,3.948269690816834,0.9604723426849744,X
Acot10,0.3245111388868412,0.0,0.3245111388868412,X
Acot11,6.142438934475116,5.4028236015372215,0.7396153329378947,X
Acot12,2.509388623132373,2.753036382180379,-0.24364775904800595,X
Acot13,6.214361312014949,6.347326621727267,-0.13296530971231757,X
Acot2,4.626726130233979,3.951828418568541,0.6748977116654378,X
Acot3,3.8930963799392,3.854259963890181,0.03883641604901911,X
Acot4,3.0202231948982807,3.3904772706513597,-0.370254075753079,X
Acot5,4.483396730466702,4.389740999032695,0.09365573143400674,X
Acot6,4.074464531927121,4.158624006175178,-0.08415947424805736,X
Acot7,7.672235987658798,7.963952822905115,-0.29171683524631664,X
Acot8,4.350773313402898,4.855559904362796,-0.5047865909598981,X
Acot9,4.454193675144739,4.188572287258312,0.2656213878864273,X
Acox1,8.17837623339705,8.137746037615706,0.0406301957813433,X
Acox3,5.396470964832254,5.939968098818536,-0.543497133986282,X
Acp1,6.79010297059547,6.642296222317921,0.14780674827754847,X
Acp2,7.1004466853105255,7.169921586415288,-0.06947490110476284,X
Acp5,0.16155662570348572,0.09193017002669761,0.06962645567678812,X
Acp6,5.578606926644593,5.317683348578095,0.2609235780664978,X
Acp7,0.8711836391660835,0.2155468362847337,0.6556368028813498,X
Acpt,0.6997968795627713,0.0,0.6997968795627713,X
Acr,1.3801019556430425,0.7001062021882739,0.6799957534547686,X
Acrbp,4.730761065786603,4.775157288341398,-0.04439622255479492,X
Acsbg1,7.242879056289527,6.956935797006486,0.2859432592830409,X
Acsbg2,1.4823983677290098,0.8052636851196316,0.6771346826093781,X
Acsf2,3.5004856276506318,3.016463836304539,0.4840217913460929,X
Acsf3,5.565606064229333,5.497753092680928,0.06785297154840464,X
Acsl1,6.675934091016453,6.757761932199462,-0.08182784118300912,X
Acsl3,7.955306672618631,7.967876116227106,-0.012569443608474451,X
Acsl4,7.486916322221085,7.219137926836187,0.267778395384898,X
Acsl5,6.906496246771896,6.950166318757385,-0.04367007198548922,X
Acsl6,8.568495040317465,8.52286734040608,0.04562769991138538,X
Acsm2,3.2188828403277716,3.178425111009419,0.040457729318352786,X
Acsm3,0.9287801941393279,0.5521331628736562,0.3766470312656717,X
Acsm4,0.1996168712079413,0.3258273706907146,-0.1262104994827733,X
Acsm5,0.8467618917335256,0.0,0.8467618917335256,X
Acss1,4.457729590095326,4.365028175358949,0.09270141473637672,X
Acss2,6.421324836670211,6.467838061070357,-0.04651322440014649,X
Acss3,0.26200966717816965,0.1582722654445699,0.10373740173359974,X
Acta1,4.114761167215537,4.128863824873524,-0.014102657657987017,X
Acta2,2.2384340772130935,0.54461899494486,1.6938150822682334,X
Actb,12.079978390241076,12.074315204626956,0.005663185614119826,X
Actg1,11.230166902506557,11.221187330783701,0.008979571722855795,X
Actg2,0.4389534826110405,0.0,0.4389534826110405,X
Actl10,2.150673690100432,2.892209233761353,-0.741535543660921,X
Actl6a,5.037879735297275,5.065419307200947,-0.027539571903671956,X
Actl6b,8.128040214680302,8.275987055026985,-0.14794684034668215,X
Actl7a,0.3522950818748083,0.1582722654445699,0.1940228164302384,X
Actl7b,0.30716946899586656,0.3258273706907146,-0.018657901694848045,X
Actl9,0.24944726854718718,0.32062921333003114,-0.07118194478284395,X
Actn1,8.291137382486738,8.43968591375194,-0.1485485312652024,X
Actn2,6.5347650134611825,6.751006609860599,-0.2162415963994162,X
Actn3,2.97806210432699,2.921350390037188,0.05671171428980193,X
Actn4,8.60356610960508,8.503840629714562,0.09972547989051783,X
Actr10,7.792735246919197,8.052616711772375,-0.2598814648531782,X
Actr1a,8.357259375269699,8.356394039486956,0.0008653357827430597,X
Actr1b,9.286088658655824,9.294978961879606,-0.00889030322378126,X
Actr2,9.579822323031284,9.516363349419285,0.06345897361199881,X
Actr3,9.588676480582988,9.363812557077054,0.22486392350593398,X
Actr3b,7.458552360237016,7.657401807604988,-0.19884944736797205,X
Actr5,3.793940808394166,5.05434139236501,-1.2604005839708439,X
Actr6,4.731317159595903,4.831045433607871,-0.0997282740119676,X
Actr8,6.209517127571148,6.199040726803467,0.010476400767680971,X
Acvr1,7.279563169844523,7.208994974742645,0.0705681951018775,X
Acvr1b,7.989647094366181,8.043358326296822,-0.05371123193064076,X
Acvr1c,7.703317494821468,7.569566970392113,0.1337505244293551,X
Acvr2a,7.505192119445243,7.346683337467584,0.15850878197765894,X
Acvr2b,2.3166640484570835,3.116115357621076,-0.7994513091639925,X
Acvrl1,3.448623954910749,3.042314161938254,0.40630979297249503,X
Acy1,2.4392786322043016,1.8160500544806364,0.6232285777236652,X
Acy3,1.6890250517809111,0.9427369386467911,0.74628811313412,X
Acyp1,3.1320209943210156,4.43268259288535,-1.3006615985643348,X
Acyp2,2.8031566273169224,3.2454676281463084,-0.442311000829386,X
Ada,1.5238218508238943,0.6906072742350671,0.8332145765888272,X
Adad2,0.27627143428917234,0.2671773133184337,0.00909412097073864,X
Adal,5.657329189132518,5.436207496784831,0.22112169234768775,X
Adam10,7.122848698246269,7.1724459142374295,-0.049597215991160404,X
Adam11,9.25402135012632,9.411016259726905,-0.15699490960058426,X
Adam12,2.3376801827422176,1.9388352472916806,0.398844935450537,X
Adam15,7.722702427439502,8.161356795573413,-0.43865436813391057,X
Adam17,4.746549791385656,4.955246722815979,-0.20869693143032375,X
Adam18,0.33801883283994394,0.39386089742908625,-0.055842064589142315,X
Adam19,3.4029172036589275,3.6149772064068393,-0.2120600027479118,X
Adam1a,5.57212830280094,6.290779107554464,-0.7186508047535236,X
Adam1b,1.1163605867835722,1.7442163171283596,-0.6278557303447874,X
Adam21,1.436624053094702,1.2488577143022244,0.18776633879247773,X
Adam22,9.125827626574353,9.321025710323065,-0.1951980837487124,X
Adam23,7.333941959070642,7.592705923111294,-0.25876396404065183,X
Adam26b,2.31258846370518,1.5319468332519464,0.7806416304532335,X
Adam28,1.7940579340484595,1.438414100626612,0.35564383342184747,X
Adam33,0.0,0.26086305036161306,-0.26086305036161306,X
Adam4,1.1490053460293856,1.035111610469041,0.11389373556034466,X
Adam8,5.506173134601986,6.023994571901259,-0.5178214372992729,X
Adam9,6.61779676011307,6.679144780918235,-0.061348020805165326,X
Adamts1,9.040310647487356,7.2550916616750065,1.7852189858123495,X
Adamts10,6.112069717892569,6.567479272394536,-0.4554095545019665,X
Adamts13,0.7904917205032167,1.0992974552625807,-0.308805734759364,X
Adamts14,1.9282290294445403,2.0019182556994646,-0.07368922625492424,X
Adamts15,1.786944346393905,1.3710525156780087,0.4158918307158963,X
Adamts16,0.5492948037398775,0.0,0.5492948037398775,X
Adamts17,6.38502061318429,6.029227240032231,0.35579337315205883,X
Adamts18,1.7829065592450948,3.0278406049721203,-1.2449340457270255,X
Adamts19,0.6838251311232281,0.7973292415086602,-0.11350411038543218,X
Adamts2,4.31081508175714,4.828835739126879,-0.518020657369739,X
Adamts20,6.644915516146362,6.1126646809481295,0.5322508351982327,X
Adamts3,5.876476670796926,5.161107601053543,0.7153690697433825,X
Adamts4,4.299781950907211,3.297065941894781,1.0027160090124299,X
Adamts5,2.232085293588359,1.9602615539388573,0.2718237396495018,X
Adamts6,3.2719056282305785,2.8440112732619647,0.42789435496861383,X
