,R,G,B,hex_val,hls_val
Akap10,0.043673964858825964,0.021431142682430633,0.35567885156601575,#0b055b,#180cc0
Akirin1,0.5204424588222064,0.5489741779501345,0.978836821657981,#858cfa,#858cfa
Akt1,0.2479134739400616,0.7235990156017788,0.047019032676334366,#3fb90c,#42c00c
Amd2,0.5497340737278289,0.5424916520720191,0.9877179958367066,#8c8afc,#8c8afc
Amigo2,0.5471253879195973,0.5416383830243425,0.9870328972551299,#8c8afc,#8c8afc
Anapc10,0.544768762138358,0.6457238999738946,0.8666116083901173,#8ba5dd,#8ba5dd
Ankar,0.03563210450037834,0.009177498662186033,0.3593736532263264,#09025c,#1405c7
Ankrd13c,0.3519867555932902,0.964580196019797,0.0045614142375711795,#5af601,#5af601
Ankrd27,0.43501707302494674,0.8355310818158229,0.40765932731866306,#6fd568,#6fd568
Ankrd33b,0.368764758804963,0.9905655342055562,0.01110797672498094,#5efd03,#5efd03
Anks1b,0.4144071340680011,0.981465274261751,0.13834267827903138,#6afa23,#6afa23
Ap1ar,0.2266000560530295,0.6671256984521413,0.057209823907313974,#3aaa0f,#40bc10
Ap1b1,0.3605680745963173,0.9787865366535862,0.01174222077934045,#5cfa03,#5cfa03
Apaf1,0.34081707911000025,0.9506373556894818,0.00010851841567695417,#57f200,#57f200
Aprt,0.4489258983770236,0.8616908677885198,0.22253922210666605,#72dc39,#72dc39
Aqp4,0.5741792999727325,0.5308755644313556,0.9663761032051642,#9287f6,#9287f6
Arc,0.045784750576010884,0.022326253721838645,0.3792318246929343,#0c0661,#170bc1
Areg,0.9293636985431414,0.20980781918228916,0.33349990408224833,#ed3655,#ed3655
Arglu1,0.41966503504774977,0.9853918963514208,0.12750580688201146,#6bfb21,#6bfb21
Arhgap39,0.3418719298570758,0.9527941956964839,0.0024175624430854354,#57f301,#57f301
Arhgef15,0.3687334653984304,0.9881732915615414,0.00980787120411668,#5efc03,#5efc03
Arid1a,0.8170507150981542,0.4318266658217225,0.10519722469348212,#d06e1b,#d06e1b
Arid1b,0.5232349943797743,0.5582681013353594,0.9836613545724818,#858efb,#858efb
Arid5b,0.9891455012945924,0.11504298515313936,0.13415988313055283,#fc1d22,#fc1d22
Arih1,0.18878403574497887,0.5590583167069926,0.09598675215200787,#308f18,#3bae1e
Arl16,0.4911434699699556,0.654136476589507,0.8000821419844704,#7da7cc,#7da7cc
Arl4a,0.05223914485698132,0.04998202021764302,0.3614345898082387,#0d0d5c,#1a19b3
Arl4d,0.000289205176845615,0.05241736326442131,0.25922152422060174,#000d42,#0029cc
Arl5b,0.0002060293298935025,0.05556750054301927,0.2552392230411853,#000e41,#002ccc
Armcx3,0.3952522144373734,0.9985585462882627,0.06264609326127556,#65ff10,#65ff10
Armcx4,1.0809580519246763e-16,0.05582621099199005,0.2556938515616244,#000e41,#002dcc
Armcx5,0.5510950144513447,0.5712403055475217,0.9952059488831949,#8d92fe,#8d92fe
Arntl,0.6636160598571796,0.4933987582607989,0.7922833932411855,#a97eca,#a97eca
Arpp19,0.35071932300806274,0.9666896390408866,0.0011760793158637278,#59f700,#59f700
Arpp21,0.41341530106873503,0.9628394253047898,0.19528569709537275,#69f632,#69f632
Asb14,0.568019929138288,0.5936015630154611,0.9401985643088143,#9197f0,#9197f0
Asic4,0.5116871339880665,0.5100502977117469,0.9370435940322333,#8282ef,#8282ef
Asna1,0.9653617421889189,0.1685230253335887,0.2427444473148634,#f62b3e,#f62b3e
Aste1,0.3475800742036457,0.9618184726953621,0.0002050133163367256,#59f500,#59f500
Ate1,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Atf3,0.029973274858505497,0.00866034501676614,0.34550771015493015,#080258,#1105c7
Atg16l1,0.00409501388538676,0.04866240905597487,0.2599657387257095,#010c42,#0326c9
Atl2,0.00035006999657992915,0.05222595518550053,0.2582949623322475,#000d42,#0029cc
Atp8b3,0.40373540849407435,0.9935362100990258,0.08149163077090593,#67fd15,#67fd15
Atpif1,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Aven,0.2953797542876714,0.36129646898114925,0.6616464657789137,#4b5ca9,#4b5ca9
Avp,0.5800941516291466,0.5803797193602637,0.9147785121211243,#9494e9,#9494e9
Avpi1,0.011109579766549334,0.033751302642176934,0.2951627393768031,#03094b,#0716c5
B3gnt2,0.567227338826163,0.6165686438140624,0.9067321400773748,#919de7,#919de7
B430203G13Rik,0.2758296916152214,0.7808941483230312,0.04136111342488957,#46c70b,#46c70b
BC003331,0.5371016202377775,0.6120920767690543,0.8875028815201789,#899ce2,#899ce2
Bach1,0.0005404111687897132,0.055956034549150595,0.25559788886039736,#000e41,#002dcc
Bag3,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Bahcc1,0.3717486934598712,0.9918776220978174,0.01308288860370085,#5ffd03,#5ffd03
Banp,0.3502017216600652,0.9659015488134469,0.000979041381246328,#59f600,#59f600
Bbs1,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Bdnf,1.0809580519246763e-16,0.05582621099199005,0.2556938515616244,#000e41,#002dcc
Birc5,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Borcs8,0.5151158625703279,0.8789197873468678,0.07186514956330162,#83e012,#83e012
Bst1,0.00035404348752860983,0.0550638365459866,0.257471183959227,#000e42,#002ccc
Btbd2,0.39407607958205915,0.9577637294162766,0.088835264633033,#64f417,#64f417
Btg1,1.0809580519246763e-16,0.05582621099199018,0.2556938515616245,#000e41,#002dcc
Btg2,0.0002060293298935025,0.05556750054301947,0.2552392230411854,#000e41,#002ccc
C130073F10Rik,0.07764833736918929,0.003151925720103857,0.2858378760523412,#140149,#3702ca
C2cd4b,0.0002060293298935025,0.05556750054301947,0.2552392230411854,#000e41,#002ccc
Cacna1b,0.9929644299844411,0.12994483395197295,0.16117258575713925,#fd2129,#fd2129
Calcrl,0.487541112312322,0.40122709392039385,0.7928306195711765,#7c66ca,#7c66ca
Calu,0.1816801939128399,0.5494371739070454,0.09598808546181625,#2e8c18,#39ae1e
Camk2a,0.8902579204491586,0.258676902396254,0.3762409984878854,#e34260,#e34260
Capsl,0.4797600143696747,0.7545841778657477,0.6612032925144139,#7ac0a9,#7ac0a9
Card6,0.21633846608745183,0.19829975222439905,0.5835463362241794,#373395,#383498
Cbx1,0.9212688301619077,0.22783356306557054,0.31388840630999404,#eb3a50,#eb3a50
Cc2d1a,0.8902579204491586,0.258676902396254,0.3762409984878854,#e34260,#e34260
Ccar2,0.6029229476225233,0.5087437600451187,0.9190812403639523,#9a82ea,#9a82ea
Ccdc137,0.9227192738479874,0.145548423387609,0.21393007312818152,#eb2537,#eb2537
Ccdc32,0.3502017216600652,0.9659015488134469,0.000979041381246328,#59f600,#59f600
Ccdc7a,0.4797600143696747,0.7545841778657477,0.6612032925144139,#7ac0a9,#7ac0a9
Ccdc93,0.37025291056872295,0.276012999603554,0.6170815241938022,#5e469d,#5e469d
Ccl27a,0.3507030114323012,0.9641185825349914,0.003880028032656866,#59f601,#59f601
Ccnk,0.00012332254645625997,0.05581572852817049,0.25536795424512465,#000e41,#002dcc
Ccno,0.0,0.05582621099198978,0.25569385156162433,#000e41,#002dcc
Ccnt1,0.41379915955870633,0.37961168374177096,0.7768932200156424,#6a61c6,#6a61c6
Ccpg1os,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Cd1d1,0.5583902079628781,0.6121127311473898,0.9153668957249463,#8e9ce9,#8e9ce9
Cd27,0.4716185922760982,0.8444539106142319,0.5094631155956858,#78d782,#78d782
Cd5,0.03563210450037834,0.009177498662185835,0.3593736532263264,#09025c,#1405c7
Cdhr3,0.46502450407694496,0.8278330697988339,0.5069991586383659,#77d381,#77d381
Cdk11b,0.5495767824000204,0.5444083211522006,0.9884696233532371,#8c8bfc,#8c8bfc
Cds1,0.049935708763673835,0.02732312774297321,0.36436097376704596,#0d075d,#1a0ebe
Cdv3,0.9276575384809242,0.21382094406997346,0.33322365392559067,#ed3755,#ed3755
Cebpzos,0.9431148236720966,0.1990807164420027,0.1135132679122395,#f0331d,#f0331d
Cecr6,1.0809580519246763e-16,0.05582621099199018,0.2556938515616245,#000e41,#002dcc
Cenpf,0.5446372782342166,0.5397621773647141,0.9844177807085519,#8b8afb,#8b8afb
Cenpl,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Cep295,0.5900632595412654,0.5372061713697549,0.8756993168728604,#9689df,#9689df
Chst14,0.5693107202372919,0.5952925924247453,0.9380643350793171,#9198ef,#9198ef
Ciart,0.30905987933134393,0.877773875147256,0.0023215098107973982,#4fe001,#4fe001
Cirh1a,0.5128496531851988,0.5081666899641074,0.9363411460095428,#8382ef,#8382ef
Cisd2,0.5521417378037647,0.5405630048734941,0.9843033058186356,#8d8afb,#8d8afb
Cited2,0.0017020083215691423,0.04827603625273728,0.2651456922650238,#000c44,#0125cb
Clcc1,0.373945829689715,0.9939712147268438,0.0168139938813177,#5ffd04,#5ffd04
Cldn12,0.5429126318123177,0.5850110263535674,0.9909504056687405,#8a95fd,#8a95fd
Clec16a,0.3728264754774293,0.9929987178498667,0.014697205347745643,#5ffd04,#5ffd04
Clip2,0.9308072150900353,0.2115249755692374,0.3325664994193616,#ed3655,#ed3655
Clptm1l,0.4118193639791955,0.9715261584879842,0.1675939266292181,#69f82b,#69f82b
Clrn1,0.9965770608434259,0.11817276328991845,0.1389404242682881,#fe1e23,#fe1e23
Cnnm1,0.7498230481472353,0.5263753820122233,0.10298507811859968,#bf861a,#bf861a
Cnnm4,0.4874572480509749,0.7461389607310498,0.7048984762809611,#7cbeb4,#7cbeb4
Coa3,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Cog1,0.48759428285189715,0.7268739861892166,0.6927679583937667,#7cb9b1,#7cb9b1
Col10a1,0.11450745271296917,0.11660684905787391,0.4741817450561404,#1d1e79,#2828a4
Col15a1,0.9306515914377461,0.2125463346209607,0.3319331423082851,#ed3655,#ed3655
Comp,0.35786805368849695,0.38904887084007583,0.7209049661766194,#5b63b8,#5b63b8
Copg2,0.6001108963792969,0.4973985996149664,0.8661718318229663,#997fdd,#997fdd
Coq2,0.3936144765740969,0.9998657986690811,0.059250773219919776,#64ff0f,#64ff0f
Cox7a2l,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Cpeb4,0.5110118994622477,0.7676305839459256,0.3770104745424335,#82c460,#82c460
Crebzf,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Crlf3,0.9972672048200035,0.11676259131671711,0.13888156638180138,#fe1e23,#fe1e23
Csnk1a1,0.5463568792567686,0.5745496697380591,0.9771005671801646,#8b93f9,#8b93f9
Ctf1,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Ctnnd1,0.06206089806248484,0.019595887445111978,0.2683472215597935,#100544,#2c0ebe
Cul3,0.5457896525478544,0.5775913342941075,0.9961766355561654,#8b93fe,#8b93fe
Cul9,0.9409197043637654,0.13350928409185595,0.1707242194254941,#f0222c,#f0222c
Cwc25,0.0924080842853977,0.03829869037633434,0.3347693536743678,#180a55,#3315b7
Cxadr,0.0002060293298935025,0.05556750054301947,0.2552392230411854,#000e41,#002ccc
Cyp11a1,0.548097341200632,0.5790303083132153,0.9954695856855411,#8c94fe,#8c94fe
Cyp2t4,0.556802986844173,0.6128290529228358,0.9084467547827455,#8e9ce8,#8e9ce8
D130040H23Rik,0.9352900145183647,0.20720189689204283,0.32074820058204195,#ee3552,#ee3552
Dars,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Dbpht2,0.34081707911000025,0.9506373556894818,0.00010851841567695417,#57f200,#57f200
Dck,0.5913337585205283,0.4578120382134321,0.8424450932021703,#9775d7,#9775d7
Dcun1d3,0.5017671287079458,0.5341308835523685,0.889347050295109,#8088e3,#8088e3
Depdc7,0.9996974910994847,0.11365364821106842,0.13485824859012713,#ff1d22,#ff1d22
Dhrs7,0.5429384510120266,0.5825104077715213,0.9915770511004989,#8a95fd,#8a95fd
Dhx16,0.7951581712135977,0.46286968378340126,0.13364894764546636,#cb7622,#cb7622
Diras1,0.9996974910994847,0.11365364821106842,0.13485824859012713,#ff1d22,#ff1d22
Dlk1,0.03563210450037834,0.009177498662185835,0.3593736532263264,#09025c,#1405c7
Dlx5,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Dmxl1,0.9992092827942537,0.11290202551936183,0.1342486679548147,#ff1d22,#ff1d22
Dnaja1,0.00014404066668653474,0.05248466563447131,0.2587495908526866,#000d42,#0029cc
Dnaja4,0.5465550252655195,0.5411334620667053,0.9865747653770128,#8b8afc,#8b8afc
Dnajb1,0.00014404066668653474,0.05248466563447144,0.25874959085268673,#000d42,#0029cc
Dock7,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Dpm3,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Dpyd,0.9281666740417408,0.21450618889823883,0.3279807099753877,#ed3754,#ed3754
Dscc1,0.03563210450037839,0.0091774986621861,0.3593736532263266,#09025c,#1405c7
Dusp10,0.0035731285472390766,0.04478917314623781,0.2706463040797661,#010b45,#0321c9
Dusp14,0.4211037835347611,0.819216233729811,0.42891292468104997,#6bd16d,#6bd16d
Dusp16,0.03786627676674473,0.01261222551089166,0.3644611086404362,#0a035d,#1407c5
Dusp2,0.5520560658866396,0.41628378158339013,0.7925648869426439,#8d6aca,#8d6aca
Dusp4,1.0809580519246763e-16,0.05582621099199005,0.2556938515616244,#000e41,#002dcc
Dusp6,0.0014575084689577781,0.04833623717489385,0.2641310406004652,#000c43,#0125cb
Dusp8,0.345622468133669,0.9577320871077786,0.0012815897690101863,#58f400,#58f400
Dyrk2,0.4167928399731633,0.9481709640437865,0.006152670256946703,#6af202,#6af202
Edar,0.07764833736918929,0.0031519257201039898,0.28583787605234123,#140149,#3702ca
Egflam,0.029054891964548756,0.011146992349019825,0.3195686179826968,#070351,#1207c5
Egr1,0.0002060293298935025,0.0555675005430194,0.25523922304118535,#000e41,#002ccc
Egr2,0.0002060293298935025,0.0555675005430194,0.25523922304118535,#000e41,#002ccc
Egr3,0.0018994066063241582,0.06102123015084598,0.25456555054917623,#001041,#0231ca
Egr4,1.0809580519246763e-16,0.05582621099199005,0.2556938515616244,#000e41,#002dcc
Eif1a,0.5365848777239385,0.5865084828201703,0.9874972176263319,#8996fc,#8996fc
Eif2b1,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Eif2s1,0.5493732666097394,0.5424071957193463,0.9874538471194436,#8c8afc,#8c8afc
Eif5,0.0007537286274287621,0.051397870420671836,0.2605078170652998,#000d42,#0128cb
Elavl1,0.5524117722941423,0.5759933293593629,0.987873725383312,#8d93fc,#8d93fc
Epc1,0.35099939572014743,0.9661232620561073,0.0009827477422267806,#5af600,#5af600
Ephx2,0.482562420623351,0.9282789486011096,0.05533749416472794,#7bed0e,#7bed0e
Eprs,0.4825283891016804,0.9279809716099916,0.05392499914440443,#7bed0e,#7bed0e
Errfi1,0.00014404066668653474,0.05248466563447131,0.2587495908526866,#000d42,#0029cc
Esm1,0.34084150238091787,0.9466795679295947,0.002865542852009428,#57f101,#57f101
Extl1,0.5684084811211062,0.5970939397508094,0.9400969468784474,#9198f0,#9198f0
F13a1,0.03563210450037839,0.0091774986621861,0.3593736532263266,#09025c,#1405c7
Fam118a,0.9985609428033506,0.11379315458402174,0.13363690040093112,#ff1d22,#ff1d22
Fam122a,0.6956017181832721,0.4135743748297676,0.6997818905688502,#b169b2,#b169b2
Fam150b,0.35071932300806274,0.9666896390408866,0.0011760793158637278,#59f700,#59f700
Fam174b,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Fam189a2,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Fam53c,0.9467538752220446,0.19423052493179088,0.2889564504422127,#f1324a,#f1324a
Fam57a,0.3940617031385986,0.9574420937474224,0.08893777148646952,#64f417,#64f417
Fam78a,0.3771455110408285,0.6880999833008878,0.1962843628612391,#60af32,#60af32
Fbl,0.00765518082875042,0.07675988689846337,0.2474859664455085,#02143f,#063dc6
Fbxl2,0.37085584423378115,0.9908124998768102,0.012551840765086327,#5ffd03,#5ffd03
Fbxl4,0.38821175537377034,0.4051414719196299,0.7980934806885155,#6367cc,#6367cc
Fbxl6,0.9956086685215677,0.1176425451341617,0.14112829757161807,#fe1e24,#fe1e24
Fbxo18,0.5067886823674628,0.6649304135702478,0.8393441975638591,#81aad6,#81aad6
Fbxo33,0.00014404066668653474,0.05248466563447164,0.25874959085268684,#000d42,#0029cc
Fbxo34,0.40145119463606266,0.8954425025073708,0.2652722086264929,#66e444,#66e444
Fbxo42,0.5165113433396794,0.509578646266112,0.9166324987865561,#8482ea,#8482ea
Fbxw7,0.3366537743702624,0.9421500724674744,0.0005809967728575617,#56f000,#56f000
Fdx1l,0.3940617031385986,0.9574420937474224,0.08893777148646952,#64f417,#64f417
Fgf8,0.0708602519850606,0.029239672101515082,0.35891840884251697,#12075c,#250fbd
Fkbp6,0.254663711536386,0.24298146604401782,0.6304705090133281,#413ea1,#413ea1
Flrt3,0.5248538053076939,0.7205393246295907,0.7506232760446613,#86b8bf,#86b8bf
Fmr1,0.3393475019933776,0.9482995546153016,0.0015525572471541843,#57f200,#57f200
Fos,0.0002060293298935025,0.0555675005430194,0.2552392230411854,#000e41,#002ccc
Fosb,0.0002060293298935025,0.0555675005430194,0.2552392230411854,#000e41,#002ccc
Fosl2,0.0002060293298935025,0.0555675005430194,0.2552392230411854,#000e41,#002ccc
Foxg1,1.0809580519246763e-16,0.05582621099199005,0.2556938515616244,#000e41,#002dcc
Foxk1,0.8944207762608837,0.24862531933653548,0.3942721168919743,#e43f65,#e43f65
Foxo1,0.44020636619644116,0.9728330434098533,0.11688829117012237,#70f81e,#70f81e
Frat2,0.9999348928133979,0.11422641168471388,0.13517428843512552,#ff1d22,#ff1d22
Frmd6,1.0809580519246763e-16,0.05582621099199005,0.2556938515616244,#000e41,#002dcc
Fto,0.601509521544786,0.5217105702248817,0.942955774381391,#9985f0,#9985f0
Fut7,0.03721576652377494,0.01661307055265346,0.3619615728782339,#09045c,#1409c3
Fxyd2,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Fzd4,0.8718991768586298,0.3037532097036792,0.31723925033354455,#de4d51,#de4d51
Fzd5,0.29914245282001173,0.6862788885423321,0.09447536963538074,#4caf18,#4eb319
Gabra4,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Gadd45b,0.03491918044769841,0.008411851728096718,0.35644288056741,#09025b,#1405c7
Gadd45g,0.9368998352828645,0.17356469895689117,0.23577873558080292,#ef2c3c,#ef2c3c
Gas2,0.9691326572241328,0.16514416144520747,0.23090076653393085,#f72a3b,#f72a3b
Gata3,0.03550509958688094,0.009873717751086749,0.3600763844551137,#09035c,#1405c7
Gatad2b,0.9583613358406776,0.1866928459098789,0.18097014635693867,#f4302e,#f4302e
Gch1,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Gcm1,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Gcnt2,0.4032761269275567,0.9724620457427814,0.09326532838423572,#67f818,#67f818
Gdpd5,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Gemin4,0.9012133396101878,0.2619667103542844,0.3125159083229253,#e64350,#e64350
Gimap8,0.5107913490050106,0.7217927771537241,0.7828131087795818,#82b8c8,#82b8c8
Gipc3,0.07764833736918929,0.0031519257201039234,0.28583787605234123,#140149,#3702ca
Glce,0.4271802209931539,0.9257843028742546,0.28946891034669353,#6dec4a,#6dec4a
Glrx3,0.9306515914377461,0.2125463346209608,0.3319331423082852,#ed3655,#ed3655
Glt28d2,0.4986247926901773,0.8822621442583503,0.0477509016520522,#7fe10c,#7fe10c
Glyr1,0.3644703049777513,0.984619076740031,0.01155604806583807,#5dfb03,#5dfb03
Gm10130,0.47943141420108476,0.7555711485289577,0.6586988691067287,#7ac1a8,#7ac1a8
Gm10184,0.035632104500378285,0.009177498662186166,0.35937365322632664,#09025c,#1405c7
Gm10250,0.6178186118396262,0.5431132038932539,0.7595237762064464,#9e8ac2,#9e8ac2
Gm10696,0.47943141420108476,0.7555711485289577,0.6586988691067287,#7ac1a8,#7ac1a8
Gm13889,0.026930429468527136,0.01348621648494823,0.3456747723534449,#070358,#0f08c4
Gm14685,0.5736288382009112,0.5780028222749617,0.9670703371010727,#9293f7,#9293f7
Gm20425,0.4797600143696747,0.7545841778657477,0.6612032925144139,#7ac0a9,#7ac0a9
Gm21830,0.35071932300806274,0.9666896390408868,0.001176079315863804,#59f700,#59f700
Gm28036,0.9917148489882407,0.1235495555398436,0.15222653632491018,#fd2027,#fd2027
Gm3854,0.016384814320936015,0.08077354322304874,0.27019536825985396,#041545,#0c39c0
Gm43786,0.00014404066668653474,0.05248466563447164,0.25874959085268684,#000d42,#0029cc
Gm45140,0.47943141420108476,0.7555711485289577,0.6586988691067287,#7ac1a8,#7ac1a8
Gm4847,0.02969610791770985,0.008563063051669088,0.3448550851999858,#080258,#1105c7
Gm7276,0.5818938422264894,0.570301831129094,0.7176060960228895,#9491b7,#9491b7
Gm7694,0.8861831548359186,0.25582561655726876,0.4066900805590789,#e24168,#e24168
Gm973,0.6040397250461471,0.5083030654340065,0.9178070535416497,#9a82ea,#9a82ea
Gm9925,0.5714068609088531,0.5838401055620032,0.9543480504521915,#9295f3,#9295f3
Gmeb2,0.5466407316215786,0.5953295863600419,0.9648156173188046,#8b98f6,#8b98f6
Gmppb,0.4178139666786676,0.44064960494107547,0.7401839921348337,#6b70bd,#6b70bd
Gnb1l,0.5604150388192066,0.6195599652409994,0.9233744417289308,#8f9eeb,#8f9eeb
Gphn,0.029910365671684012,0.12308082647718945,0.2574035448466815,#081f42,#1557b7
Gpr157,0.048693025918793806,0.050239319009506636,0.35950093341249845,#0c0d5c,#1819b4
Gpr19,0.3450235845920624,0.9473799126755802,0.021526814531882356,#58f205,#58f205
Gpr22,0.6877926820013206,0.44225845008924936,0.7779668694479981,#af71c6,#af71c6
Gprc5b,0.5637679502958828,0.5865981333086976,0.9611634132813845,#9096f5,#9096f5
Grasp,0.5146954710303602,0.5490414878465515,0.9673139972400521,#838cf7,#838cf7
Grb2,0.9705171366739773,0.16100474883026997,0.24187686912712061,#f7293e,#f7293e
Gria1,0.03221963014838034,0.010284780619257635,0.352921297908505,#08035a,#1206c6
Gria2,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Grin1,0.37944235966110135,0.988871977604128,0.024171069827946194,#61fc06,#61fc06
Gstm2,0.035632104500378285,0.009177498662186166,0.35937365322632664,#09025c,#1405c7
Gstm5,0.7328381028626504,0.06723503796758666,0.18016604643232997,#bb112e,#bb112e
Gstp1,0.9996974910994847,0.11365364821106842,0.13485824859012713,#ff1d22,#ff1d22
Gyg,0.3484330817002638,0.9596569692097708,0.004310595322082246,#59f501,#59f501
H2-DMb1,0.3905787374643277,0.9775929386648468,0.0701306053051993,#64f912,#64f912
H2-Q10,0.00035404348752871793,0.055063836545986795,0.25747118395922713,#000e42,#002ccc
Haghl,0.9233822467747939,0.21090183506765925,0.33425239891106284,#eb3655,#eb3655
Harbi1,0.48394853687325495,0.7379688777904717,0.6782389177510805,#7bbcad,#7bbcad
Has2,0.5306699217285318,0.6488450592903086,0.7753893843290354,#87a5c6,#87a5c6
Hexa,0.6257479558736108,0.4920072542763859,0.885096978181681,#a07de2,#a07de2
Hilpda,0.5446886874515766,0.5392625078396224,0.9846460791892859,#8b8afb,#8b8afb
Hipk3,0.9992092827942539,0.11290202551936164,0.13424866795481447,#ff1d22,#ff1d22
Hist1h1d,0.8839862660966443,0.261330763325988,0.408718944679042,#e14368,#e14368
Hist1h3i,0.39463601147975563,0.9564371302852072,0.08900759180688002,#65f417,#65f417
Hmgcr,1.0809580519246763e-16,0.05582621099199018,0.2556938515616245,#000e41,#002dcc
Hmha1,0.4000386513406737,0.9659683162088246,0.09701749510412683,#66f619,#66f619
Hnrnpf,0.03660828894316971,0.010022745935951883,0.36055862463968724,#09035c,#1406c6
Hnrnpul1,0.05223914485698143,0.04998202021764295,0.36143458980823867,#0d0d5c,#1a19b3
Homer1,1.0809580519246763e-16,0.05582621099199018,0.2556938515616245,#000e41,#002dcc
Hpn,0.5011380093381387,0.5888493064949365,0.922403581034145,#8096eb,#8096eb
Hpx,0.47943141420108476,0.7555711485289577,0.6586988691067287,#7ac1a8,#7ac1a8
Hras,0.4919383346454495,0.7798873872950982,0.2877885773770602,#7dc749,#7dc749
Hrh2,0.3078318131850558,0.8745209481257856,0.002751358360835904,#4edf01,#4edf01
Hrh3,0.9997708709241389,0.11447577128785613,0.13528064595946548,#ff1d22,#ff1d22
Hs6st1,0.8349404377937082,0.40212945045110193,0.08224783946527343,#d56715,#d56715
Hspa1a,0.41349470344371764,0.4116719319660523,0.8234036577621646,#6969d2,#6969d2
Hspa1b,0.5724440934258301,0.44364896338218507,0.8284472623919724,#9271d3,#9271d3
Hspb3,0.3170529960592111,0.45516278791688564,0.6358200499272607,#5174a2,#5174a2
Hsph1,0.3576255495097331,0.9758166048392437,0.0032455220191214603,#5bf901,#5bf901
Htr5b,0.9986923843365402,0.11481336461942407,0.13661715816755982,#ff1d23,#ff1d23
Ier3,0.9236308244847934,0.2167322471270062,0.3404657731763538,#ec3757,#ec3757
Ifrd1,0.0002060293298935025,0.0555675005430194,0.2552392230411854,#000e41,#002ccc
Igf2r,0.48916585415130015,0.9136711877397871,0.05859739121260392,#7de90f,#7de90f
Ighv5-17,0.5703447102811651,0.4395055772624513,0.7954299800971867,#9170cb,#9170cb
Ikbip,0.9311271949277852,0.20910650482841003,0.3251908840404738,#ed3553,#ed3553
Ikzf1,0.9992092827942537,0.11290202551936183,0.1342486679548147,#ff1d22,#ff1d22
Il16,0.37356591942033285,0.9937464535549346,0.016017813452408058,#5ffd04,#5ffd04
Il34,0.3780794198885608,0.9901536840454224,0.03188037472751925,#60fc08,#60fc08
Il3ra,0.604780893718827,0.5396141717809382,0.8220718432109244,#9a8ad2,#9a8ad2
Ildr1,0.035632104500378285,0.009177498662186166,0.35937365322632664,#09025c,#1405c7
Ilvbl,0.2176811424026948,0.20010175717609258,0.5848597867037656,#383395,#393498
Impg2,0.9993356255243834,0.11450381937130696,0.13570859873514984,#ff1d23,#ff1d23
Ing2,0.45105574321773195,0.8749597659926451,0.42485686401287254,#73df6c,#73df6c
Ipmk,0.4198592212922925,0.9826109194444592,0.07983379853619485,#6bfb14,#6bfb14
Iqcg,0.9949743972177858,0.11882273493050612,0.14122470018819905,#fe1e24,#fe1e24
Iqub,0.6948873183266722,0.42286090698174855,0.7561918651412669,#b16cc1,#b16cc1
Irf9,0.372797264701791,0.9920958988038187,0.014524666560404463,#5ffd04,#5ffd04
Irs1,0.35099939572014743,0.9661232620561073,0.0009827477422269329,#5af600,#5af600
Irs2,0.21783227346201747,0.6403021054938797,0.060575860375836066,#38a30f,#3fba12
Iscu,0.8293641485062219,0.10306761147402395,0.15921251073750797,#d31a29,#d31a29
Itga7,0.19777704612413446,0.43041681362026607,0.27356476942535607,#326e46,#408c59
Itgam,0.3728550014426204,0.9803638422713985,0.04070284147569609,#5ffa0a,#5ffa0a
Itgb7,0.3847968109528134,0.9978839588128189,0.0411546587823298,#62fe0a,#62fe0a
