"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"Adrm1",8.07006647705907,8.07897676264693,7.87569295280558,8.176455199802,8.12033511257972,8.06042318744876,8.20592737471121,8.43952581064544,8.2585313644891,7.60939885947167,8.05119675299031,8.20253856911489,8.14257026887993
"Adsl",7.38247012791063,7.43198669387761,7.59186399639082,7.43060988985053,7.16458527110118,7.42010026607147,7.35357549624541,7.55643557478894,7.44646402197034,7.42918043907587,7.45999895878147,7.44501314780186,7.44044001501142
"Adss",8.48541200682654,8.53142884207488,8.67786407732679,8.4999120304437,8.39471568900167,8.23950592172547,8.41089644113529,8.4446823164853,8.55943513230441,8.51918339242414,8.64799748839275,8.51113326396821,8.31145736479992
"Adssl1",6.74064158569857,7.14686318003137,6.49579787009552,7.09314607517993,6.98092138433871,7.01673100981523,6.96240581415973,7.10314809346252,6.73750497357525,6.81174830882594,6.69209571606559,6.91519388737893,7.02486969357241
"Adtrp",6.66903227798692,6.49579787009552,6.8689624902286,6.75199458877682,6.63644598465418,6.74240401765161,6.70519813460495,6.49579787009552,6.49579787009552,6.49579787009552,6.69209571606559,6.67514379042013,6.49579787009552
"Aebp1",6.66903227798692,6.64636485111115,6.49579787009552,6.71774345576474,6.98092138433871,7.05796827245863,6.70519813460495,6.92683275068942,6.66681042479046,6.49579787009552,6.49579787009552,6.67514379042013,6.87095018084232
"Aebp2",8.27893865758766,8.02454024166133,8.11123380786944,8.09909507580215,8.20198734425497,8.08436517600866,8.0290472122896,8.21963989939782,8.08999726794129,8.42482186503078,8.24949722431236,8.33804867193983,8.21912097610088
"Aen",7.44376005572974,7.5772393478401,7.57228280401977,7.65394533197254,7.55276647553159,7.54186812297649,7.57454423320235,7.31841312502702,7.90151427186935,7.60939885947167,7.5973587961675,7.52775390421147,7.46339382948196
"Aes",9.89528080943435,9.83197504216589,9.88415379006481,10.0991762621121,9.84303901413828,9.57852838299513,10.0112831382007,10.1283713766131,10.2675822203642,9.34504078219027,9.52492717816792,9.72459314368198,9.78243949905564
"AF366264",6.49579787009552,6.64636485111115,6.49579787009552,6.90008874563059,6.49579787009552,6.67028076038111,6.49579787009552,6.49579787009552,6.79165505037597,6.49579787009552,6.49579787009552,6.83078640540719,6.49579787009552
"AF529169",6.95249910868642,6.64636485111115,6.8689624902286,7.00619888413225,6.89251724532913,6.77142832146261,6.75214757851045,6.72680671898022,6.83722592006268,7.37744436092443,7.11232309904653,6.62265538798179,6.63311855883057
"Afap1",7.50083567119441,7.49722989886988,7.51085960481822,7.40559198696061,7.05510397904024,7.56169825355032,7.47646119391971,7.14441141520542,7.38700328170975,7.19678136796494,8.20520659472375,7.62300603420823,7.53295865568545
"Afap1l1",6.88223822446972,6.89308496714019,6.49579787009552,7.00619888413225,6.77676129217192,7.17681591174416,6.93865219590562,7.01017259266551,6.87730491424811,6.81174830882594,6.49579787009552,7.0456020009238,6.63311855883057
"Afap1l2",6.88223822446972,6.49579787009552,6.711644289244,6.95631259387457,7.05510397904024,6.74240401765161,6.77262671818973,6.72680671898022,7.00646579934448,6.49579787009552,6.93339246058043,6.8538014640511,6.85829708703992
"Aff1",7.54129970543356,7.78304619421425,7.97327078429034,7.60810284993719,7.65033385774976,7.70112509619709,7.32276621369768,7.93418601879251,7.28838258812659,7.86018011085624,7.5973587961675,7.7669282782448,7.65044239064886
"Aff2",6.49579787009552,7.25509643204826,7.02208175859265,6.87946650215859,7.4813484559293,6.97176864256137,6.82645526476283,6.49579787009552,7.08445761818956,7.5238899261211,6.97479530307644,7.21723330781592,7.34678031358795
"Aff3",8.63331650285073,8.76925811580935,8.63984977636317,8.19986807364084,8.46036762770457,8.63381432884612,8.58505426998005,8.92139700638511,8.5438930917501,8.77425909165463,8.78052355121795,8.67908604543343,8.6511387684364
"Aff4",9.44107455268763,9.66876608679411,9.11473951266647,9.29042690719061,9.56226381231659,9.77087267631218,9.43463877238429,9.54036251605317,9.17098685930993,10.1960457334051,9.85807867134806,9.85011616259995,9.78040603671396
"Afg3l1",7.29843598342833,7.47603516179405,7.7520205723279,7.24614821194043,7.33958767138388,7.60010783833031,7.57917728649925,7.36326646610812,7.68392514452848,7.56764868907256,7.19717828939547,7.56292519259346,7.56578458461244
"Afg3l2",8.27231158721832,8.3937068576427,8.08735418885971,8.16058619788586,8.46412501996962,8.42847549567525,8.27329019752108,8.01065107406099,8.43514304239854,8.42482186503078,8.61591136977618,8.27928369384674,8.19043041172512
"Afmid",6.74064158569857,6.49579787009552,6.49579787009552,6.49579787009552,7.03755272000452,6.7094299236442,6.64393114422244,6.49579787009552,6.73750497357525,6.49579787009552,6.49579787009552,6.71538031853513,6.88318126005171
"Aftph",8.33070017089015,8.5232452087543,8.83319312106091,8.52095608606822,8.62930960250018,8.55288786651918,8.77335969019864,8.58579085593773,8.35302206053152,8.86108716462244,8.5285618612453,8.65825909521068,8.58126721522333
"Aga",6.74064158569857,6.70863532264925,6.92629450866597,6.85764183443006,6.89251724532913,6.7094299236442,6.87255947907044,6.98403215768709,6.79165505037597,6.49579787009552,6.49579787009552,6.98492718596906,6.49579787009552
"Agap1",8.4455984430305,8.46873218739685,7.23606178770095,8.33152932443264,8.22951750530363,8.69559567079165,8.50095003019645,8.70879531146425,8.2519640956211,8.72085480658503,8.67931281267371,8.51992564833016,8.55655803447712
"Agap2",12.4528642592833,12.0481586467268,12.2473433818871,11.9455382491874,12.192629404433,12.0734976079998,12.1737380209296,12.6403269619309,12.1276030226581,12.0811661124575,12.3463167746305,12.0736989879366,11.9898117929109
"Agap3",10.2385943625561,9.8859789327747,9.98929503861246,9.83635381811336,10.124879842134,9.89032562210071,10.1709954813024,10.2862585147703,10.2049814500016,9.79855475462501,10.0285981266509,9.92417953890761,10.0740218223982
"Agbl1",6.49579787009552,6.64636485111115,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.72986324462177,6.49579787009552,6.49579787009552,6.7194313294023,7.04806227516026,6.49579787009552,6.49579787009552
"Agbl2",6.84164615003661,6.49579787009552,6.9766663542447,6.95631259387457,6.49579787009552,6.61921347796823,6.77262671818973,6.82214659441162,6.87730491424811,6.49579787009552,6.97479530307644,6.93370379596359,6.85829708703992
"Agbl3",6.79548982303479,6.75635165385186,7.32124211873704,7.1319649417394,6.89251724532913,7.05796827245863,6.96240581415973,6.95635121349274,6.73750497357525,6.8823727777957,7.04806227516026,6.98492718596906,6.94953861120495
"Agbl4",6.74064158569857,6.86377922763134,7.44479101360973,7.06571128455751,6.83963608371709,7.13210955955403,6.92626796549406,6.98403215768709,6.97753645913112,7.04088633839331,6.83527430753766,6.93370379596359,6.99799741173188
"Agbl5",7.1390301551977,7.07530218558791,7.34756412407863,7.09314607517993,7.05510397904024,6.95576696601973,7.0169204718171,7.34860680825835,7.27059012973486,7.04088633839331,7.01278328264206,7.28836931009299,7.20890388469161
"Ager",6.49579787009552,6.70863532264925,6.711644289244,6.62402240560936,6.86704007313198,6.61921347796823,6.49579787009552,6.49579787009552,6.66681042479046,6.94173533926319,6.49579787009552,6.71538031853513,6.49579787009552
"Agfg1",8.45710213359603,8.56365091389472,8.67034919773549,8.43140840092867,8.92633479791427,8.81549531533103,8.58883538331516,8.50987282331304,8.4906802688727,9.04419401128913,8.83663382991316,8.71475506049327,8.72770437081153
"Agfg2",8.58760160007283,8.38915072095365,8.75780824575517,8.37244739645611,8.66830512497167,8.11937390185317,8.53289250492665,8.72545996875189,8.66329089881434,8.35428876335769,8.72193347495937,8.54020917510821,8.50219991731174
"Aggf1",8.02995863269069,8.32834908642396,7.98653069882936,8.18431077735918,7.97754815431425,7.93699426576871,8.10417051430511,7.87730940670821,8.27156016873475,8.25725652226484,8.0198921780057,8.23969308279164,8.28902204451042
"Agk",7.41369397938976,7.73548757897266,7.93251268607573,7.66031785406835,7.54414821814909,7.79786953506625,7.80465872057954,7.87730940670821,7.78854511938623,7.54603613023556,8.00926231094295,7.47603254507009,7.74171975542712
"Agl",7.67598380526753,7.45430016205373,7.76831191940589,7.67918702313509,7.8711137548077,7.83810222241064,7.7402881728177,8.231931464669,7.78854511938623,7.6687345034026,8.15921211921224,7.94139361595888,7.81919492555157
"Agmat",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.61921347796823,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.59291658050793
"Agmo",6.49579787009552,6.86377922763134,6.49579787009552,6.93838926516506,6.77676129217192,6.7094299236442,6.98496956207174,6.82214659441162,6.97753645913112,6.81174830882594,6.887492320083,6.91519388737893,6.92858336148188
"Ago1",8.311544783143,8.97949563491637,8.68533606294056,8.66736073411947,8.61937546361882,8.44910279878733,8.70090453431569,8.71298130716362,8.32232653898218,9.05029683566022,9.2820614857555,8.71475506049327,8.43081634908729
"Ago2",8.67264540219082,8.9322003829542,8.61649723975646,8.52393427225453,9.14721630279106,9.19530619549808,8.70953715848526,8.32601959743179,8.4632162804446,9.49404521777968,9.39607104251702,9.02301185859205,8.94143473134354
"Ago3",8.5131048361546,8.09656385567411,8.37521461792141,7.99334838654267,8.29141279290588,8.46939844073168,7.85482225377157,8.32601959743179,8.00378635938509,8.89566301342342,8.64799748839275,8.37463238439937,8.36291393403748
"Ago4",7.09200832156635,7.43198669387761,7.29395660653216,7.31597187421684,7.47199417971912,7.3040811349246,7.54143404523618,7.61237765568408,7.41727685682117,7.50117411775604,7.68837732285279,7.33516930596467,7.33623759342047
"Agpat1",8.90720460063385,8.72080160359023,9.36621291023456,9.05287270946803,8.93945177089717,8.84169057695483,9.09409027722715,8.97739678384025,9.14467809277074,8.94919768313243,8.81447282735243,8.82328135639501,8.88821458495971
"Agpat2",6.49579787009552,6.49579787009552,6.9766663542447,6.83438220563227,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77909591099152,6.75245973893098
"Agpat3",9.25602053072036,9.21376757069181,9.44508955230803,9.10762861667803,9.15169081698207,9.22496814233153,9.27539402361307,9.34754123626129,9.14799440787939,9.2324622799585,9.36657210995655,9.19180107644199,9.10398215350575
"Agpat4",7.90025520838125,7.76743903345146,8.15757591107801,7.75701617670497,7.67322755875349,7.7823713953727,7.75194712604285,7.63384495356925,7.63876126366297,7.95152587424375,7.75823020466477,7.6672162307081,7.89131739009296
"Agpat5",7.77371489683589,7.65961418267657,8.01258870303905,7.72779675229355,7.68074003749613,7.64300224789845,7.53660299498712,7.88562002217769,7.60342658556623,7.84417216463588,7.5973587961675,7.85261001975122,7.98856235288709
"Agpat9",6.49579787009552,6.64636485111115,6.49579787009552,6.71774345576474,6.739215199874,6.67028076038111,6.67718355477534,6.49579787009552,6.49579787009552,6.49579787009552,6.77319164294349,6.87539708923679,6.73346523490415
"Agps",7.56728973932226,7.61474484568837,7.83101257811166,7.50144769378563,7.78034130557709,7.72894347195863,7.62427467716521,7.47175045791017,7.68392514452848,7.90681411813617,7.65898932007659,7.75003905018804,7.5075199079937
"Agrn",9.96900843658804,9.77418999496329,9.85898569185018,9.6891098256014,9.88330705422461,9.89538520999608,9.78329280384431,9.82800165985484,9.81197977389259,10.2693963392152,9.99799873688344,9.93667412805301,9.79793290416376
"Agrp",6.49579787009552,6.86377922763134,6.49579787009552,6.85764183443006,6.69462573073495,6.74240401765161,6.77262671818973,6.49579787009552,6.83722592006268,6.49579787009552,6.49579787009552,6.80603607174628,6.92858336148188
"Agt",6.9837441484351,7.03576406776544,6.49579787009552,6.71774345576474,6.49579787009552,7.1084502597096,6.97382567308064,6.49579787009552,6.79165505037597,7.12398786741141,7.14193274691212,6.87539708923679,6.89502912928326
"Agtpbp1",9.16845053975524,9.40753368978942,9.34348497098292,9.18041843081646,9.24869902140311,9.48709205458811,9.29786122255116,9.4014554018207,8.90576857556453,9.78425667465389,9.63985300024073,9.3293964860131,9.5677540643431
"Agtr1a",6.49579787009552,6.70863532264925,6.49579787009552,6.80936835097301,6.49579787009552,6.61921347796823,6.49579787009552,6.49579787009552,6.83722592006268,6.7194313294023,6.49579787009552,6.71538031853513,6.75245973893098
"Agtr1b",6.74064158569857,6.64636485111115,7.1727729070154,6.67707516184158,6.69462573073495,6.49579787009552,6.49579787009552,7.08135893754711,6.49579787009552,6.94173533926319,6.77319164294349,6.74926852104004,6.59291658050793
"Agtr2",6.49579787009552,6.49579787009552,6.49579787009552,6.67707516184158,7.03755272000452,6.86514808826529,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"Agtrap",7.1390301551977,6.94587644181436,7.10239512736421,7.02173797689843,7.0720953329002,7.07102699871372,6.93865219590562,7.03499686987992,6.97753645913112,6.49579787009552,6.77319164294349,6.95144045435724,6.77012944672113
"Agxt",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.887492320083,6.49579787009552,6.49579787009552
"Agxt2",6.49579787009552,6.49579787009552,6.49579787009552,6.62402240560936,6.49579787009552,6.49579787009552,6.64393114422244,6.49579787009552,6.49579787009552,6.49579787009552,6.69209571606559,6.49579787009552,6.49579787009552
"Ahctf1",8.23862226040687,8.65204666310169,8.32680713364471,8.03860685151926,8.6093647284246,8.11937390185317,8.22122579135173,8.47518700293369,8.08999726794129,8.56386715579209,8.9371595126987,8.54308078685049,8.41604216850843
"Ahcy",7.90939356122017,7.76743903345146,8.23455044051352,7.68539619939442,7.38270949984148,7.70112509619709,7.75580375732379,7.85198297855518,7.56669789084341,7.35025075466717,7.44119265857351,7.64851880377513,7.78440911729398
"Ahcyl1",9.68757096504215,9.66345929119607,9.2238923435086,9.64554118113946,9.56060105241954,9.7283219850134,9.64431266621326,9.75750378979816,9.82427626442854,9.54606230005647,9.88924591108988,9.73658525462573,9.55587013560459
"Ahcyl2",8.78846174634655,8.24401354547442,8.79260534047458,8.68323903481063,8.38676097213504,8.84815981657029,8.4388056408908,8.85172055131837,8.36509008950251,9.18913738623739,8.94731669080184,8.61014532686456,8.60711260766287
"Ahdc1",8.63829798935412,8.72432242818317,9.23880190734766,8.53282746325751,9.08063709912858,8.74533335238815,8.53486266523001,9.12967334872156,8.59498670525816,9.77343734795034,9.09118749469007,8.55450342594123,8.83414221365382
"Ahi1",9.43279911342187,9.65991027830133,9.97766578027508,9.59788951380145,9.89516753895858,9.92437988612815,9.75785485851896,9.87910888884663,9.65080081683391,10.0666899172746,9.86593502415204,9.94081465053373,9.71231572632505
"Ahnak",7.55438831188074,7.42059980701882,6.49579787009552,7.4223556010531,7.82670946323789,7.3724808492159,7.65032958968396,7.79041080991115,7.19446617395233,7.35025075466717,7.45999895878147,7.80528527078752,7.2276976664687
"Ahnak2",6.49579787009552,6.83186832181757,6.49579787009552,6.49579787009552,6.49579787009552,6.7094299236442,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.62265538798179,6.49579787009552
"Ahr",7.55438831188074,7.12977600866558,6.711644289244,7.27691141674687,7.35059601665086,7.44289959234961,7.42289202737012,6.98403215768709,7.25233888777963,7.35025075466717,7.45999895878147,7.22785718753912,7.15596121428427
"Ahrr",6.49579787009552,6.70863532264925,6.49579787009552,6.80936835097301,6.63644598465418,6.61921347796823,6.90032923240948,6.95635121349274,6.94668226334423,6.49579787009552,6.49579787009552,6.67514379042013,6.88318126005171
"Ahsa1",8.52943654794619,8.59508610965781,8.51012300047054,8.47542804989432,8.52992447617771,8.68103216205843,8.55827157233285,8.37593682903459,8.64413854383319,8.69728784193548,8.14979508134488,8.37463238439937,8.77638022952485
"Ahsa2",7.51453140695503,7.45430016205373,7.53180733703987,8.00711746764344,7.96051037414183,7.76133642943077,7.70851831611922,7.66516354536989,8.08242245619153,7.82791806770937,7.62867599342501,7.79447099726376,7.77146330959041
"AI182371",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.72986324462177,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
