"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"2210016F16Rik",6.46933185798329,6.74678563092428,6.38674697910087,6.57219114297088,6.72936991775694,6.71613415957154,6.84212641297254,6.29433054272487,6.45251883551555,6.51172506515806,6.9378664522318,6.54479109214403
"2210016L21Rik",8.13665009544349,8.48099338409022,8.27113761368069,8.39099097103909,8.27229119804685,8.36061067889995,8.21218435120329,8.19085118068404,7.71606154157366,8.03198307397131,8.44880568755151,8.15679256958578
"2210017I01Rik",5.74601471773009,7.06893395789685,6.32003085757433,5.74601471773009,5.9388028126235,6.22135284088232,6.29545088215056,5.74601471773009,5.91898088471956,5.74601471773009,5.74601471773009,6.05680468388422
"2210407C18Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.01529640110914
"2210408I21Rik",6.67356595562456,6.38645313262446,6.83863826748599,6.92647763814397,6.46057228151526,6.18637410257059,6.75918952926714,6.26909573140533,6.57360759119972,6.56791420677845,6.72800140470146,6.62668090234123
"2210418O10Rik",6.72329375856885,6.52726396556619,6.55261476465211,6.68430092586366,6.67504700178931,6.77631924135544,6.85784493028009,6.59781383787627,6.67014369853805,6.58923906524792,6.77123273357693,6.53021960642979
"2300009A05Rik",6.35912784955717,6.64459133834263,6.24393779302673,6.68430092586366,6.61685707954537,6.87276092924755,6.6071676591645,6.24252161456538,6.58212939409381,6.2183256096609,6.71309419081815,6.32468745863109
"2310009B15Rik",6.8256850485753,6.83815198390189,5.74601471773009,7.0276734523043,6.61685707954537,7.31217278098751,6.7053950538873,6.59781383787627,6.42121207264247,6.56791420677845,6.94955068032668,6.53021960642979
"2310011J03Rik",7.09583759036189,7.46825723835563,7.28111851905367,7.05146679788533,7.00035588253942,7.44230266943274,6.8098613056971,6.51692153181073,6.9905821475675,7.03733782126311,7.16829250150594,7.05769140008575
"2310022A10Rik",7.01068794415259,7.31394623064817,7.05566533485981,7.0276734523043,6.78044308433469,7.15547265328608,7.44746676048827,7.02394949080329,6.83490795836533,6.95778961819558,6.78518140907418,6.87189569808639
"2310022B05Rik",7.16700783974852,8.03906989636033,7.63131049210221,7.81214429033134,7.61709827129092,8.2786676915186,7.36366129699178,7.30683759220005,8.44027667927436,7.6273170621096,7.42012285329768,7.40729733911789
"2310030G06Rik",6.02185492652074,6.38645313262446,5.74601471773009,6.11951744560923,6.07943945422536,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.99596529059141,5.96598844840125
"2310033P09Rik",6.85738189513245,6.2007163041327,6.55261476465211,6.84303400695736,6.74672977412545,6.81890456226423,6.85784493028009,5.98096736585904,6.52029539476111,7.14624693966086,7.00599413085868,6.73552773210108
"2310035C23Rik",8.09770371833971,7.84018551825394,8.04609976202169,8.23928352074442,7.77450250700859,7.80034917804145,8.18213332016032,8.39045013130275,7.89558978432812,8.1693616742797,7.88550203049643,7.93646658373785
"2310036O22Rik",7.69279578053623,7.97606383036754,7.36835749710341,8.23928352074442,7.63225105049324,7.88951653018708,7.78347403154563,7.27708172631611,7.33369913918436,7.54461109215882,7.98064135584919,7.48718442252263
"2310039H08Rik",5.97135139674533,6.74678563092428,6.38674697910087,5.74601471773009,6.17583145262493,6.31306850669985,5.74601471773009,5.74601471773009,5.74601471773009,5.98295979467018,6.21218382091199,6.2110852954645
"2310057J18Rik",5.74601471773009,5.74601471773009,6.15323483203576,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.92286684183805,5.74601471773009
"2310057M21Rik",7.11206693238794,6.83815198390189,7.21099817777674,7.1415767771459,7.10030241706347,6.74674955212543,7.00228892198559,7.31415703227893,7.16211350471286,6.58923906524792,7.38179439436066,6.86209921338977
"2310061I04Rik",7.68294933412541,8.12830806732643,6.9057233537631,7.66897404916787,7.78121318131182,7.31217278098751,7.45642302602442,7.299471075362,7.31411523933337,7.42930003272441,7.58874649359817,7.68079645719612
"2410002F23Rik",7.1897280523542,7.46825723835563,7.8193494568185,7.84856214847508,7.56255429180867,7.80610624790513,7.42934986942684,7.52707900682002,7.45880861060073,7.71911054411083,7.8645579511846,7.87713868215734
"2410004B18Rik",6.7471018561585,7.36767200551609,6.9057233537631,6.61137346378109,7.13545786211345,6.93602916339387,7.10453649804254,7.20711699617129,7.07740354716855,7.28645319571489,7.05945982518305,6.95581940855718
"2410004P03Rik",6.41665750827504,6.2007163041327,6.44677522158294,6.01048873685946,5.9388028126235,6.1060292116947,6.02197511661527,6.11689602129963,6.2624621125053,6.33880496133768,5.92286684183805,6.2360090261318
"2410015M20Rik",6.81487175728276,7.36767200551609,6.87277773979257,7.32063860056483,7.16950048482525,7.67303146153124,7.20889853977596,6.31840347379626,6.85351428849125,7.12885382216059,7.41255614087135,6.96471342610643
"2410016O06Rik",6.67356595562456,6.52726396556619,6.9057233537631,6.81347933830744,6.72936991775694,6.46058667269134,6.35939184734643,6.71184150272814,6.95807653795266,6.52332011673904,7.00599413085868,6.72411314693577
"2410089E03Rik",7.82318436508146,7.31394623064817,8.15205042587059,7.74905626601137,7.99085113204465,7.58038389482883,8.1305080461915,8.08471994783535,8.08359516063952,8.10243673558364,7.92136269194479,7.88520677477117
"2410131K14Rik",6.98370159673011,6.74678563092428,7.18660849870804,6.92647763814397,6.98714902678449,7.25933352555157,7.17521168300531,7.1909537723207,7.51007807346959,7.27114497287828,6.96109792521869,7.21513471150204
"2410137M14Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.9388028126235,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.08073118812345,5.74601471773009,5.74601471773009
"2410141K09Rik",6.02185492652074,5.74601471773009,5.74601471773009,6.38940370799125,5.74601471773009,5.74601471773009,5.74601471773009,6.18436861938231,5.74601471773009,5.74601471773009,5.74601471773009,6.05680468388422
"2510002D24Rik",6.46933185798329,6.99779671497195,6.50171616861297,6.95275757658378,6.84427756997434,6.92370339063182,6.6071676591645,6.48182062244404,6.64709589160792,6.42451493061465,6.68246260095642,6.53021960642979
"2510009E07Rik",7.30363196897913,7.13553279672632,7.57955011224901,7.3745520975652,7.84645965216172,7.87325848552847,7.46531273562573,7.84300476791845,7.90541211920742,7.33118323877232,7.28430904911189,7.28939450358365
"2510039O18Rik",7.26225842684831,6.74678563092428,6.9057233537631,7.09748066665331,7.28603099315898,7.51693082924586,7.15216362887899,7.20711699617129,7.153024665716,7.53643620551296,7.41255614087135,7.59791010221158
"2610001J05Rik",6.46933185798329,6.92126115367035,7.10998468997023,6.20282812077569,6.61685707954537,7.28605994241503,6.77640334812859,6.24252161456538,6.58212939409381,6.85605613958484,6.71309419081815,6.61362866854975
"2610002M06Rik",7.76429905477457,7.72800932297441,7.69714252761691,7.83653663793948,7.87166225668307,7.54553926619647,7.63838462765985,7.94333043261725,7.33369913918436,7.7155644298642,7.35020329584923,7.66178260512358
"2610008E11Rik",7.00177232362748,7.19824548475019,6.72775853067017,7.28324191916399,7.07620150018926,7.05155867964544,7.01563802634176,7.38490942971814,6.95255409350655,7.03733782126311,7.08009623763668,7.04140345727284
"2610020H08Rik",6.06436664491995,5.74601471773009,5.74601471773009,5.74601471773009,5.9388028126235,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.09905891000245,6.12628777439284
"2610021A01Rik",6.89803956331431,6.74678563092428,6.68741325644872,6.38940370799125,6.63672970998754,6.50299063240474,6.7053950538873,6.6568442965279,6.69989630799702,6.68787772065204,6.69791899579293,6.72411314693577
"2610044O15Rik8",6.88803757519846,6.74678563092428,7.08317564558473,7.26407273566883,6.96020151186134,7.19437942880693,7.04182392098464,7.22304748238325,7.14845151189875,7.1857771255583,6.72800140470146,6.92864514170194
"2610301B20Rik",7.34356121253798,7.46825723835563,7.05566533485981,7.1415767771459,7.01339250784827,7.62756957976547,7.59137354855791,7.2695194681167,6.85963449056726,7.0245054269563,7.92640619991161,7.57757670240467
"2610318N02Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.9388028126235,5.74601471773009,5.74601471773009,6.59781383787627,6.11216765051845,6.42451493061465,5.74601471773009,6.01529640110914
"2610507B11Rik",9.52055652398463,9.29820350659575,9.16402616166303,9.69546215680874,9.66897503079387,9.50155770597204,9.78639408259499,9.8048394193054,10.1132714272445,9.7341440109218,9.44609548516646,9.56123075042392
"2610524H06Rik",6.85738189513245,7.06893395789685,6.99834638364493,6.68430092586366,6.63672970998754,6.50299063240474,7.12861439287073,6.15207287470079,6.50160478410952,6.92267521242202,6.71309419081815,6.58684376140247
"2610528A11Rik",6.06436664491995,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.90163489457775
"2700049A03Rik",6.338630551199,6.52726396556619,7.08317564558473,6.81347933830744,6.25383794328405,6.58082058063128,6.58596554040747,6.8122195070632,7.0822910042677,6.32320465498686,6.40247134964887,6.51534498112483
"2700060E02Rik",7.40720292473653,8.00794205782238,7.34715792531749,7.47547922975846,7.52205652409862,7.86230566492777,7.56718076865736,7.64883927422165,7.32198881712017,7.6273170621096,7.79961246706997,7.38945618125673
"2700062C07Rik",6.56380361520673,6.38645313262446,6.50171616861297,7.0276734523043,6.43507124487606,6.39133219096687,7.16374867983515,6.36360179522424,6.44225145405584,6.35398345014251,6.75705979092978,6.60035318107322
"2700081O15Rik",8.06864879784443,7.64731848658614,8.29170814880729,7.6551179614455,7.84008161746129,7.88951653018708,7.59933353084997,8.04467767217039,7.74962578286172,8.1643303887558,7.79404963403109,7.74517489542561
"2700094K13Rik",6.68627937607115,6.52726396556619,6.68741325644872,6.61137346378109,6.5539546939191,7.05155867964544,6.22255185613062,6.11689602129963,6.59888996164407,6.49993499875987,6.63425606100366,6.40093730813679
"2700097O09Rik",6.19532823377327,6.74678563092428,6.55261476465211,6.53083515152988,6.43507124487606,6.61687445109445,6.62780262159094,6.51692153181073,6.16843677707834,6.19838463573641,6.27395271228233,6.25968120485495
"2810004N23Rik",6.8256850485753,6.74678563092428,6.93757667305958,6.61137346378109,6.5539546939191,6.43832819948902,6.54167555151998,6.75084766364504,6.69989630799702,6.5996801093644,6.69791899579293,6.45242375721068
"2810006K23Rik",6.90793807405746,6.83815198390189,7.05566533485981,6.71845817347769,6.5539546939191,6.61687445109445,6.66752391665721,6.40553789019331,6.50160478410952,6.56791420677845,6.82576963083975,6.76889320023402
"2810021J22Rik",6.29521371320004,6.38645313262446,6.50171616861297,6.01048873685946,6.38076421705862,6.66801779705776,6.35939184734643,6.3849361907878,7.07740354716855,6.10741554155046,5.99596529059141,6.62668090234123
"2810403A07Rik",7.65799045878262,7.41903238867639,7.84816392542499,7.44278026505245,7.59401655093576,7.17509916034095,7.57529794255653,7.38490942971814,7.58471471671008,7.72968974375976,7.36610578290464,7.53587251346367
"2810417H13Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.17583145262493,5.74601471773009,6.2603486507478,5.74601471773009,6.06912291915665,5.74601471773009,5.74601471773009,5.90163489457775
"2810428I15Rik",7.03697636711131,6.74678563092428,6.76628213714256,7.00331466764707,7.50547281253712,7.25028232615178,7.23079934572843,6.75084766364504,7.26981397175454,7.19681386438562,7.69557287012936,7.24949838861118
"2810459M11Rik",6.22234554721017,7.06893395789685,6.44677522158294,6.33414409144239,6.67504700178931,6.97210451197133,6.4169454436755,6.4448009782329,6.72862544772414,6.39727960302899,5.99596529059141,6.28226779076495
"2810474O19Rik",6.68627937607115,6.74678563092428,6.83863826748599,6.57219114297088,6.50882426916373,6.58082058063128,6.4169454436755,6.78817656827974,6.67768317971619,6.35398345014251,6.96109792521869,6.90069052705898
"2900011O08Rik",9.15815915910085,9.02541436412116,8.93322616277572,9.37829770101575,9.17113203472506,9.20352013379674,8.96704776384545,8.67648990011444,8.72446569583646,9.21281277151727,9.39303717656192,9.12046212375435
"2900026A02Rik",9.32657971590771,8.64812797768599,9.03849295132268,8.4068527194752,9.16140684398749,8.65295732173698,8.99548083993299,9.50396478858915,8.36946980850097,9.11971873386451,8.84935575246005,9.07897496186291
"2900055J20Rik",6.53369051088667,7.31394623064817,6.55261476465211,6.71845817347769,6.07943945422536,6.91121913871735,6.58596554040747,5.98096736585904,6.70717085143503,6.52332011673904,6.32896034239041,6.57308884001305
"3010026O09Rik",6.48599369316366,6.38645313262446,6.55261476465211,6.11951744560923,6.5539546939191,6.43832819948902,6.2603486507478,6.48182062244404,5.74601471773009,6.27349277768692,6.82576963083975,6.40093730813679
"3110001I22Rik",6.06436664491995,5.74601471773009,5.74601471773009,5.74601471773009,6.01845616303517,6.1060292116947,5.74601471773009,5.74601471773009,6.32894927514931,6.19838463573641,6.21218382091199,5.96598844840125
"3110002H16Rik",7.37581481846166,7.60493663032915,7.25822783801349,7.56857946120056,7.10030241706347,7.4345778283572,7.55078365897155,7.17454942388938,7.16211350471286,7.60035910826845,7.70756264816761,7.47609341827857
"3110009E18Rik",6.13552206292519,5.74601471773009,6.44677522158294,5.74601471773009,5.74601471773009,6.14826413099722,5.74601471773009,6.07792280086529,5.74601471773009,5.74601471773009,6.09905891000245,6.15656000946542
"3110018I06Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.01845616303517,5.74601471773009,5.74601471773009,5.74601471773009,5.91898088471956,6.08073118812345,6.09905891000245,5.74601471773009
"3110021N24Rik",5.74601471773009,5.74601471773009,6.24393779302673,5.74601471773009,6.17583145262493,6.05799775503961,5.74601471773009,5.74601471773009,5.91898088471956,6.35398345014251,5.74601471773009,5.74601471773009
"3110035E14Rik",8.52015458856449,9.45101075168243,7.38917891104928,8.7900771216331,9.23044886214691,8.85782061403007,9.30971943685964,9.40054883270649,8.42208215253327,8.36755167340779,9.45614057214632,9.02927406414934
"3110040N11Rik",6.50225765919204,6.52726396556619,5.74601471773009,6.44001656055586,6.48512598017227,6.25384827263699,6.4169454436755,6.11689602129963,5.74601471773009,6.78430360973649,6.40247134964887,6.38278293153432
"3110043O21Rik",6.90793807405746,7.31394623064817,7.28111851905367,6.81347933830744,6.85956473691285,6.94820147662649,6.66752391665721,7.36413217269132,7.16211350471286,6.64008925121139,7.2143569681352,6.73552773210108
"3110062M04Rik",6.78163334169276,6.2007163041327,5.74601471773009,6.48693865837898,6.07943945422536,6.0009127681416,6.51847866264989,6.24252161456538,6.18555587051556,6.47573162218441,6.46809088303187,6.32468745863109
"3110070M22Rik",6.27209387059003,5.74601471773009,6.03443910866162,6.48693865837898,6.01845616303517,6.0009127681416,6.54167555151998,5.91224302054867,6.06912291915665,6.15550111538001,6.35451166444357,6.32468745863109
"3110082I17Rik",6.5181490364862,6.52726396556619,6.93757667305958,6.11951744560923,6.67504700178931,6.41527199135856,6.32834670430084,6.8122195070632,6.23321165437591,6.33880496133768,6.77123273357693,6.70081292205365
"3110082J24Rik",6.06436664491995,5.74601471773009,5.74601471773009,6.27277285307283,5.9388028126235,5.74601471773009,5.74601471773009,6.48182062244404,6.41042402611159,5.74601471773009,5.74601471773009,5.74601471773009
"3300002I08Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.40553789019331,6.11216765051845,5.74601471773009,5.74601471773009,5.96598844840125
"3425401B19Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.05799775503961,5.94129669167017,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.90163489457775
"3632451O06Rik",7.76429905477457,7.41903238867639,7.38917891104928,7.47547922975846,7.36383071004654,7.32074639378698,7.4828969833123,7.55121895754521,7.26569961910505,7.3505186727326,7.46453866574162,7.87713868215734
"3830406C13Rik",6.81487175728276,7.13553279672632,6.64499732739937,7.30209312359262,6.94644844946719,7.25933352555157,6.72370525335133,7.01437741605778,6.88372377144835,6.84835527927815,6.82576963083975,7.00803317155085
"3830408C21Rik",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.9388028126235,6.14826413099722,6.4169454436755,5.74601471773009,5.74601471773009,5.74601471773009,6.14048577853517,5.96598844840125
